 	non	aveva	dove	aveva	per	stare	</S>
a7	0.0011874956	0.00013034532275	0.2591632336	0.0002466288485	0.007787866735	0.710074035	0.021410478
a31	0.0872032844333	0.00049844033275	0.262435089533	9.01886180333e-05	0.005150316735	0.612148135	0.0324746023333
a29	0.130059871478	0.000639177445917	0.093003660011	8.02043188778e-05	0.004450103445	0.732649765	0.0391172327778
a19	0.0643669681593	0.000244851060306	0.255754071837	0.000207361299626	0.00182649418167	0.562754487333	0.114845768259
a46	0.0552618870531	0.000606200430102	0.383105690612	0.00380042534988	0.00156716776056	0.259013691444	0.29664493942
a31	0.116452352351	0.0044891018767	0.272884490204	0.0269305397833	0.00882978512019	0.170442510481	0.39997121314
a38	0.149978406117	0.0320008099589	0.203567580068	0.112110579928	0.0554292633734	0.15176014016	0.295153191047
a31	0.150057344039	0.0709623369863	0.158289856689	0.154522793309	0.0913918594578	0.163785443387	0.210990323682
a20	0.136940058013	0.0764539509954	0.129114075563	0.200311561103	0.101347538153	0.169584867796	0.186247946561
a31	0.129682276004	0.0847493169985	0.120351208521	0.220365607034	0.114466929384	0.179396685932	0.150988024187
a0	0.135045585335	0.0996585843328	0.123187756174	0.185262142345	0.110600708128	0.196431201977	0.149814071396
a31	0.138443648445	0.106401370111	0.124156928725	0.176359197448	0.113759071043	0.197372100659	0.143507713799
a46	0.146227156148	0.11838183537	0.134542032908	0.160157535816	0.124133643681	0.171722483553	0.1448353346
a18	0.136417825383	0.12688941379	0.137080794303	0.163438348605	0.132962271227	0.160483694518	0.142727671533
</S>	0.136812012692	0.132915821895	0.140656122152	0.160249644302	0.137664570614	0.149643162259	0.142058685766
