 	da	da	un	famoso	poeta	</S>
a31	0.21273922765	0.00708914225	0.449935971	0.00998786425	0.219898452	0.10034927
a37	0.0714804779833	0.0026529808113	0.698387543667	0.00697956948333	0.086622334	0.133877003333
a31	0.0242322324078	0.00107757516507	0.768750847889	0.00708440472778	0.0403008366667	0.158554067778
a28	0.00849869716927	0.00058530736369	0.81677188263	0.00984503440926	0.0451807955556	0.119118321259
a31	0.00293850035042	0.000230389380097	0.867651560877	0.00663155778642	0.0424904387852	0.0800576110863
a20	0.00133345355747	0.00114354074357	0.640214720292	0.0172612995788	0.0298816665284	0.310165342362
a13	0.00161086261916	0.00304460858119	0.255369395764	0.0362181998596	0.0429119305095	0.660844994121
a39	0.0114349902064	0.0957751491937	0.110790784921	0.0586878182865	0.0731190785032	0.650192151374
a31	0.0710709470688	0.145932179731	0.0979643856403	0.0697857027622	0.151524702834	0.463722053791
a35	0.107316362356	0.115044606577	0.113565810213	0.109276680921	0.215148144278	0.339648371264
a31	0.131579060785	0.125178938859	0.127904095071	0.148543916974	0.208584134759	0.258209870421
a17	0.158454913595	0.131986682953	0.147630415024	0.159426542325	0.191418071586	0.211083406807
a31	0.162914151198	0.143716884318	0.155698265008	0.170401834108	0.182230037195	0.185038848936
</S>	0.178751445599	0.147963052159	0.159631502504	0.164060107054	0.173157988598	0.176435934468
