 	non	aveva	dove	a	stare	</S>
a31	0.00396679415	0.007009156355	0.02868569	0.0021066609	0.565770185	0.39246154
a8	0.00209219986333	0.002352872596	0.297079485	0.00143659806667	0.369233405	0.327805452333
a31	0.0292407853344	0.002092861673	0.413801361667	0.00583338102222	0.330317205	0.218714409778
a28	0.0385333530115	0.00205489913433	0.498253253889	0.0109934346741	0.2666589288	0.183506131259
a37	0.0147984835705	0.00103540970811	0.63701723463	0.0278639438914	0.0972566830667	0.22202825842
a31	0.0150908771902	0.0114055068894	0.45446007821	0.0327554301305	0.0522551686889	0.434032939473
a18	0.0201358633967	0.0293570462965	0.24780502407	0.0286494608768	0.0781093608963	0.595943239824
a0	0.0239163557989	0.0448726067655	0.0951844963567	0.0397257092923	0.200049603632	0.596251226608
a23	0.0352656735996	0.0867521695885	0.0611909124522	0.0529245474308	0.307950824544	0.455915858869
a8	0.0450022945332	0.138138313196	0.0761208574841	0.0769101594769	0.313518634848	0.35030974629
a31	0.100159228178	0.152867231065	0.110083382495	0.111890868159	0.258712248283	0.26628706543
a20	0.131139299393	0.144288053688	0.125026657498	0.124880899386	0.287039366094	0.187625718477
a31	0.137164109798	0.142827061229	0.130334152499	0.129689833129	0.300577638698	0.159407162826
a20	0.151133846599	0.14392923041	0.138976320833	0.138474721043	0.274919546233	0.152566307609
a24	0.145254888866	0.152275090137	0.146342390278	0.145790210348	0.260076558744	0.150260859203
a8	0.155404729622	0.166607433379	0.160790666759	0.159217476783	0.200002349581	0.157977349734
a31	0.171634606541	0.165797151126	0.162802685586	0.161072908928	0.177954766527	0.160737876578
</S>	0.18560212327	0.162237430563	0.161838182793	0.160006769464	0.169658843264	0.160656638289
