 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a31	0.66557391	0.0228271916	0.0052699873	0.00412743817	0.06255231	0.03884375	0.141576405	0.059228969
a20	0.812932593333	0.008102131461	0.0254703793	0.00163958445667	0.0373603567	0.0213215428	0.0590117421	0.034161631
a31	0.633391157778	0.00296295341467	0.0411844741	0.00508900310556	0.2043654656	0.0391766304	0.0352980201333	0.0385322623333
a29	0.315513819259	0.00125279158489	0.298674072367	0.00629413557519	0.260864101567	0.0452692478333	0.0297957083778	0.0423361467778
a31	0.36623222642	0.000482009638297	0.434524007456	0.00242395448173	0.102476812556	0.0193789546444	0.0281300121259	0.0463520682593
a20	0.434666428807	0.000279728729432	0.206933393152	0.00352823791058	0.0678138481853	0.0258624515481	0.105742594042	0.155173322753
a31	0.501486982936	0.000185223531811	0.0964256417173	0.00374822603686	0.0589238630618	0.0307327081827	0.135678578681	0.172818728251
a18	0.526490244312	0.000516648712604	0.0594695169391	0.00294295824562	0.0817494330206	0.0608795880609	0.170590576894	0.097360973417
a20	0.319574724771	0.000659973697535	0.0207975732797	0.00267396439187	0.0758569730069	0.0790873713536	0.385297892298	0.116051497806
a31	0.43042529159	0.00178727575918	0.0103610873599	0.00133098974062	0.030196657469	0.0467722597845	0.378096767433	0.101029693602
a28	0.57555800053	0.0209429603531	0.0263386154533	0.0184561027135	0.0302166369563	0.0702955239282	0.196716915811	0.0614753042007
a31	0.62635289351	0.026978590851	0.0300961810178	0.0242754058712	0.0301659486521	0.0783218979761	0.136502803604	0.0473062900669
a11	0.582885637837	0.041780665017	0.0452780048726	0.0319932975904	0.032284385884	0.100204639325	0.116635752868	0.0489376033556
a24	0.441020752612	0.0791291450057	0.0848757882909	0.0570256005301	0.049975298628	0.126659676442	0.105545074289	0.0557686611185
a38	0.409912137537	0.0996041600019	0.108120082764	0.0707621868434	0.061181457876	0.101382605481	0.0891023214297	0.0599350337062
a31	0.294209475846	0.0925684970006	0.0997529189213	0.0698516456145	0.0647877896253	0.18306391516	0.12989748381	0.0658682545687
a46	0.268814341949	0.0990657810002	0.107304304307	0.0642627552048	0.0635884935418	0.19666843172	0.13518675127	0.0651091121896
a20	0.284985787316	0.126418913667	0.136694821436	0.0764609467349	0.0779026995139	0.122819860573	0.10053868709	0.0741782413965
a31	0.245263552439	0.124861979556	0.129660115812	0.0900652205783	0.0920178131713	0.120579896858	0.10665638903	0.0908949921322
a46	0.22068855748	0.121172938185	0.121336192271	0.100736184859	0.101382807724	0.120178348953	0.11236056301	0.102144391044
a31	0.19345174916	0.120021131062	0.12079796909	0.10745156762	0.107568669241	0.124977362984	0.11696507767	0.108766479015
a8	0.167494083053	0.119096678687	0.120733386363	0.113420333873	0.11348387308	0.130154902995	0.12144693589	0.114169808005
a31	0.166767267684	0.120447192896	0.121598363788	0.116260464624	0.116166511027	0.122889772998	0.11957895863	0.116291464335
</S>	0.180203043842	0.119571571448	0.121210899394	0.113767772312	0.113790450514	0.120041281499	0.117137549315	0.114277427168
