 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a8	0.10726983915	0.17013342	0.41011775	0.0634150975	0.00690310788	0.000487643005	0.00141198914	0.0020158073	0.0037383118	0.033566685	0.0366910395	0.001629240768	0.042570348	0.04313894845	0.0141759222	0.0303999945	0.032334842
a39	0.0374843223833	0.139906252533	0.369337866667	0.0538729521667	0.00273623001333	0.000172532399	0.00089687934	0.00288978306667	0.00264555436667	0.0492445916667	0.0541407265	0.000644878378	0.0457524246667	0.0545634217833	0.00505773357333	0.0350550595	0.145598774
a31	0.0141201905611	0.0604059783777	0.180850085556	0.0346995085222	0.00128296187778	6.61595003333e-05	0.00268972548	0.00605781702222	0.00518686475556	0.0563575728889	0.0515617815	0.000906580736	0.293371391556	0.0677342652611	0.00188664755444	0.0412040805	0.181618416333
a20	0.0076576870537	0.0641222577926	0.193212991852	0.106553272641	0.000820071265927	3.22056087778e-05	0.00415973962667	0.00968149534074	0.00592854335185	0.059042089963	0.0481020551667	0.000909983485667	0.355242386185	0.035557346087	0.00074651437148	0.0224854091667	0.0857459737777
a24	0.00521155363457	0.0743471125975	0.409565997284	0.156206637547	0.000899645001976	4.46482332593e-05	0.00498424887556	0.0195848131136	0.00440623228395	0.0530703809877	0.0380947397222	0.000320071266889	0.125710926728	0.0159213545623	0.00040170502716	0.0183465303889	0.0728833832592
a8	0.00208080066152	0.0480612455325	0.451606525761	0.101407579182	0.00239714394733	0.000446277116086	0.00679256139185	0.0765311610379	0.015996373328	0.0707957146626	0.0309324192407	0.00028875220363	0.052282736576	0.00961231172077	0.00221569961572	0.0304868777963	0.0980658164197
a24	0.00151110722051	0.0305939231775	0.27557191392	0.070417907394	0.00775755991578	0.000631684628695	0.00599956086395	0.105985987013	0.023576664776	0.0967566032209	0.0405651344136	0.00115811841788	0.045810724192	0.0151422422403	0.00618109460524	0.0802393212654	0.19210047214
a31	0.0028202176735	0.0544143177258	0.266013013307	0.040688083798	0.00787831185193	0.000291982239132	0.00296952233265	0.058131855271	0.013763127592	0.064564931407	0.0349339394712	0.00133303998596	0.0620419963973	0.0173355817468	0.00657981876841	0.174423577088	0.191816680713
a20	0.00299023539117	0.0578452599086	0.278772464436	0.028614258266	0.00507712593064	0.000183396085944	0.00249519762222	0.0219104790237	0.00764069253067	0.061140322469	0.0296275174904	0.00335597607532	0.0991995671324	0.0445883439156	0.00775050498947	0.190283630696	0.158525016904
a31	0.00233485479706	0.0363577476362	0.210230378145	0.036527973422	0.00427570489355	0.000151795176648	0.00240423777741	0.0133176310079	0.00628919874356	0.0763726274897	0.0366002111635	0.00411515321177	0.142413585711	0.0530762676385	0.00815523712982	0.233280835232	0.134096529968
a8	0.00289214786569	0.0259934710454	0.171885504048	0.031488986474	0.00390741078118	0.000478224206883	0.00466462696247	0.00976479713597	0.00491151601452	0.0617148658299	0.0449726833878	0.00365865292392	0.153877391904	0.0951680788795	0.00822735784327	0.249764721744	0.126629534323
a31	0.00243347126856	0.0140797586151	0.108097951349	0.0210039224913	0.00378712879373	0.000587939773628	0.00539647148749	0.00564552617866	0.00444282797151	0.0575905052766	0.0458527831293	0.00364917640797	0.199753170635	0.11741476196	0.00979620961442	0.272109603915	0.128358780774
a20	0.00243536756952	0.00859431030503	0.055673406783	0.0172774543304	0.00207272409791	0.000390171029209	0.00331276832916	0.00427736505955	0.0033869799905	0.0457366317589	0.0558835277098	0.00412694773599	0.250174763545	0.0950503929867	0.00836899067147	0.364228701305	0.0790095129247
a31	0.00297818662317	0.00579945920168	0.0269582115943	0.0128270332768	0.00163777596597	0.000341910707736	0.00266048074305	0.00363665681985	0.0024232401635	0.0247355259196	0.0591644059033	0.00452853747866	0.184683102848	0.0848220506622	0.00736998502382	0.506010000435	0.0694234876416
a9	0.00310030714106	0.00467327050056	0.0165669039648	0.0119354184256	0.00179470068866	0.000592799500579	0.00452279854768	0.00567285490662	0.00329121022117	0.0191449816399	0.0882647319678	0.00818171055955	0.151443075949	0.0934431098874	0.00848894500794	0.514044326812	0.0648388925472
a31	0.00426495624702	0.00419519808685	0.0133252497549	0.0125983673085	0.00189555612955	0.00074084544686	0.00531289144923	0.00644832743554	0.00356239200706	0.0156345765466	0.105747351989	0.00963625825318	0.148609956983	0.106286904296	0.00890724400265	0.491860325604	0.0609736341824
a24	0.00540824161567	0.00511996128228	0.0136788319183	0.0152494909362	0.00272325154318	0.00127210489562	0.00750404708308	0.00888509377851	0.00385366603569	0.0136081345155	0.116997578663	0.0117501171511	0.146923703994	0.100870042432	0.00935817600088	0.487337498535	0.0494600813941
a8	0.00870289987189	0.00975764759409	0.0151960576394	0.0188087623121	0.00689638518106	0.00489341556521	0.0135039256944	0.0141602715928	0.00740318017856	0.0164671345052	0.155629389554	0.0219561533837	0.178713507998	0.210169320811	0.018731051667	0.266053174845	0.032957714798
a46	0.0145838652906	0.0149623640314	0.0349534858798	0.0439176507707	0.032970573727	0.0254308605217	0.0330477318981	0.0305446688643	0.0281959228929	0.0354927205017	0.138184096518	0.0312537751279	0.136217191333	0.232567506937	0.034107752889	0.111587455948	0.0219823639327
a21	0.0193865827635	0.0200490740105	0.0657879522933	0.0924000689236	0.068680507909	0.0491058181739	0.057483388966	0.0505883619548	0.0538739689643	0.0574732968339	0.111239820839	0.0346962120426	0.0788158374443	0.128484796646	0.0377573456297	0.0528067239827	0.0213702299776
a23	0.0216786789212	0.0224962126702	0.0889539680978	0.127181322975	0.0851316409697	0.0574792227246	0.0662194729887	0.0568295346516	0.0635412443214	0.0659787456113	0.101240265613	0.0326466116809	0.0522548188148	0.0740056112153	0.0308202785432	0.0321210823276	0.0214213026592
a31	0.0828705203071	0.0278843908901	0.122769298033	0.137314557658	0.0707414253232	0.0492560662415	0.0552534426629	0.0487955822172	0.0538290697738	0.0576338452038	0.0802509195377	0.0306625388936	0.0414037409383	0.0576647024051	0.0285060291811	0.0300480387759	0.0251158728864
a46	0.101509484769	0.02806055363	0.115855905011	0.117650220553	0.0600330831077	0.0445427560805	0.048936849221	0.0446479197391	0.0480626382579	0.0519337084013	0.0767362208459	0.0357623606312	0.0505132036461	0.0777765114684	0.0421089023937	0.0298491879253	0.0260205342955
a31	0.061437510923	0.0277125325433	0.11186495067	0.112996338184	0.0559474167026	0.0426443976935	0.0465214477403	0.0431191702464	0.0458491594193	0.0517736461338	0.0880658069486	0.0373622268771	0.0581817432154	0.113738827156	0.0472993591312	0.0294561583084	0.0260293440985
a38	0.048476515641	0.0277533815144	0.10731716889	0.112291296061	0.0561319582342	0.0406537605645	0.0454366815801	0.0419014557488	0.0442962931398	0.0509263407113	0.0944174573162	0.036468284959	0.0592905197385	0.126564932385	0.0499343263771	0.0320172404361	0.0261223986995
a24	0.0293096692137	0.0231378211715	0.08872879163	0.121543438687	0.0739044944114	0.0486532535215	0.0561203981934	0.0489453629163	0.0541791630466	0.0573815165704	0.0991109374387	0.0368945223197	0.0564906125795	0.103818702462	0.052144810459	0.0273914794787	0.0222450408998
