 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.720839865	0.0150367957665	0.0035334625	0.00466996668	0.01206896405	0.04546726405	0.013539544413	0.1619758	0.0228683005
a13	0.697053221667	0.00501933137317	0.00306708696667	0.00191216316333	0.00655423491667	0.01589348585	0.00464524654633	0.18804234	0.0778128411667
a0	0.564899283889	0.00167894948006	0.00491612758889	0.00145128340444	0.00685933050556	0.00620603478333	0.00175450277544	0.224162351333	0.188072087056
a31	0.493717571296	0.000798129955687	0.00676636852963	0.00125070556815	0.0448880705019	0.00971778596111	0.00129983098515	0.202134048444	0.239427465685
a18	0.500641157099	0.000507637571562	0.0112300758432	0.000919329422717	0.0572471032673	0.0158844033204	0.00160024576172	0.200488106148	0.211481905228
a31	0.589930352366	0.000205328765521	0.0165561076144	0.00289261524091	0.0552647558558	0.0118941263735	0.00122278119724	0.140097747049	0.181936121743
a28	0.421605614122	0.000155661607174	0.0112912362781	0.00340594971364	0.0661080142853	0.0320617193912	0.00131233617575	0.249643060683	0.214416367248
a20	0.215119048041	0.000151265025725	0.00390836403937	0.00149859717121	0.0442448710951	0.0596899531304	0.00281475039192	0.413941736894	0.258631422416
a31	0.373141439347	0.000865686248575	0.00361089455312	0.00119127195707	0.028114659365	0.0630545997101	0.00384512889731	0.325324260631	0.200852114139
a7	0.380312024282	0.00112393543286	0.00347271073437	0.000896854962357	0.017135737955	0.0444814772367	0.0032492782991	0.325991221877	0.223336844713
a38	0.138623622927	0.000522198634287	0.00123283276146	0.000422955580786	0.0143683648183	0.0220432710789	0.00215002576637	0.393751287292	0.426885514904
a24	0.0760910646423	0.00193745895143	0.00136253505382	0.00352879497693	0.0270980642728	0.0330262183596	0.0200950130221	0.394859412431	0.442001478301
a46	0.0768958815474	0.00381973608381	0.00259166351794	0.00566364025898	0.0314165724243	0.0418403627865	0.033005247674	0.43021700081	0.374549899434
a31	0.132848467182	0.0104081415946	0.0125679721726	0.0140889360197	0.0306512978081	0.0495932245955	0.0524622542247	0.382695606937	0.314684086478
a38	0.151535567727	0.0151578081982	0.0196432537242	0.0306496756732	0.0482025456027	0.0750503315318	0.0921801647416	0.348470062312	0.219110605493
a31	0.182732171242	0.0185542110661	0.0220313725747	0.0365071155577	0.0551382768676	0.0753649061773	0.0887749335805	0.349290690771	0.171606326831
a13	0.177875415081	0.0244694813554	0.0268261141916	0.0649067351859	0.0749256089559	0.101630922726	0.14133668986	0.268931624924	0.119097397277
a31	0.135329033027	0.0353633491185	0.0379799197305	0.0812645293953	0.088532594652	0.113077088575	0.161005688953	0.247242226308	0.100205569092
a8	0.123996628676	0.0403497540395	0.0432355422435	0.103145102132	0.100218986551	0.124768467192	0.134988978651	0.247897975436	0.0813985336973
a20	0.088976363892	0.0533065856798	0.0544538274145	0.140430350711	0.119447340517	0.157444609064	0.151911326217	0.155744036812	0.0782855185658
a31	0.219061604631	0.0730204018933	0.0690758658048	0.116512340237	0.098680646839	0.122823549688	0.116825693739	0.106414061937	0.0775858195219
a15	0.260412166877	0.0781932672978	0.0726985219349	0.111036260079	0.0921145439463	0.113760836563	0.107287086246	0.0883033786457	0.0761939598406
a31	0.202841614292	0.0866484290993	0.0835092739783	0.117819270026	0.0988102979821	0.119418830854	0.112949886749	0.0930227495486	0.0849796632802
a20	0.187266106431	0.0933829663664	0.0910275759928	0.113806773342	0.100376472661	0.114744835618	0.110132796916	0.0977619851829	0.0915004910934
a39	0.131161695477	0.0985473671221	0.0976771999976	0.121888444447	0.107787180887	0.122820271873	0.118142562305	0.102882920394	0.0990923670311
a31	0.153128270159	0.102025525707	0.100171861666	0.112340278149	0.105077463629	0.112761593958	0.110112634102	0.103843775465	0.10053860901
a8	0.156241833386	0.0989988202357	0.096824312222	0.11617940605	0.10471569121	0.116756454653	0.112535108034	0.100442620488	0.0973057430033
a31	0.160368077795	0.0977155580786	0.095893444074	0.116926808683	0.104181123737	0.117504624884	0.112792202678	0.0987369268293	0.0958811910011
a37	0.165018985932	0.10106221736	0.0994254380247	0.111183561561	0.103611774579	0.111430471628	0.108654674226	0.100826130276	0.098786713667
a20	0.126531741977	0.104452922453	0.103848752675	0.115764600854	0.10861715486	0.116149818543	0.113661224742	0.106648558092	0.104325204556
a8	0.110425959326	0.102056424151	0.101783689225	0.123056358618	0.110705864953	0.123656147514	0.119315661581	0.106188184364	0.102811709519
a20	0.105231591775	0.10168589005	0.101552301408	0.125251886206	0.111506294984	0.125875615838	0.121077152527	0.105210513121	0.102608771173
a31	0.137949040592	0.105047320683	0.103529118469	0.113010442069	0.107417661661	0.113148695279	0.111120262842	0.105095244374	0.103682213724
</S>	0.168389875296	0.104690908341	0.101743251234	0.106427131034	0.103529150831	0.106296507639	0.105142416421	0.102452112187	0.101328626862
