 	vuole	andare	a	Lecce	</S>
a20	0.2024567257	0.031001549562	0.0063064414705	0.75320798	0.0070273052
a31	0.2404230357	0.015986368562	0.00233345873717	0.738213406667	0.00304374466667
a18	0.254887087433	0.0112591466073	0.00114695547906	0.730510682222	0.00219614335556
a46	0.089441814011	0.00504700525577	0.00142315992635	0.884983914074	0.0191041164519
a37	0.0324268246703	0.00305717578526	0.00145559333545	0.889783268025	0.073277130484
a23	0.0115797175468	0.00223059032842	0.000677698471817	0.793709966008	0.191802030161
a18	0.0049923759056	0.00978460577614	0.00145473295727	0.639411455336	0.34435686672
a38	0.0121817757019	0.0599593749254	0.0132538591524	0.438740988445	0.475864038907
a37	0.0458781175673	0.176815938308	0.0760488797175	0.225928937815	0.475328156302
a31	0.0759907891891	0.228170319436	0.109790221906	0.188093877605	0.397954812101
a20	0.077451713063	0.192686873145	0.105332729302	0.187128972535	0.4373997007
</S>	0.0742798965315	0.179936286572	0.119084854651	0.133316266267	0.49338267035
