 	non	ho	cosa	è	da	mangiare	</S>
a31	0.0285029829	0.063534423	0.4985616075	0.003255130463	0.0074518827875	0.2703374941	0.12835653165
a8	0.0132862719	0.0422234983333	0.7973599525	0.00109679463633	0.00251827657417	0.0967571114333	0.0467581499833
a31	0.0165398069667	0.219715976778	0.704153550833	0.00041323707211	0.000873611434723	0.0386381013411	0.0196657773611
a37	0.0204388663222	0.285233476593	0.648769650278	0.000208591424037	0.000415253268241	0.018745052977	0.0261891658204
a20	0.0901780081074	0.226232829864	0.620836866759	0.000538515921346	0.000518394022747	0.0147669263257	0.0469284252735
a31	0.229331936036	0.215500183288	0.50300063892	0.000763281807115	0.000764429060916	0.00813430340857	0.0425051384245
a17	0.353013092012	0.183319961096	0.38721575964	0.0154543097024	0.022628957807	0.00858455676952	0.0297833161415
a20	0.388648230671	0.234161920365	0.205779104547	0.0394775999008	0.081849477269	0.0216372372565	0.0284463910472
a31	0.32948239689	0.206871246788	0.157576182849	0.0453796009669	0.0946780647563	0.0468739967522	0.119138480349
a39	0.258531938963	0.185224862263	0.147432837616	0.055715150989	0.0862082285854	0.0638898389174	0.202997116783
a35	0.204684729654	0.176505850754	0.135217162539	0.0822280369963	0.113567054195	0.0789598429725	0.208837312261
a39	0.170050323218	0.154361340251	0.131796417513	0.106196540999	0.127367268065	0.106543424324	0.20368472742
a46	0.154015957739	0.15172894675	0.138793509171	0.120988217	0.130313629355	0.124249364775	0.179910422473
a35	0.149256859246	0.149371975583	0.141256603057	0.129211102333	0.133586523118	0.132155474925	0.165161477491
a31	0.153940046415	0.144698885194	0.140682141019	0.134180834111	0.136282914373	0.136738541642	0.15347662583
</S>	0.160504573208	0.142591092597	0.139787165509	0.134668992056	0.136075687186	0.137543165821	0.148829302915
