 	deve	che	entra	da	qui	</S>
a31	0.4932629685	0.110326335	0.012700710835	0.0037860472032	0.0108853075208	0.36903864275
a21	0.759168222833	0.103869015	0.00463643880167	0.00127460133987	0.00364645807213	0.127405226417
a31	0.581280607611	0.361238771667	0.00257675390056	0.00212967958329	0.00210907800871	0.0506650428057
a20	0.55717182587	0.404998023222	0.00264365913352	0.00287638929443	0.00179647373624	0.0305135822686
a11	0.59721097529	0.260625973741	0.0540258265445	0.0289786288648	0.0207195212121	0.0384390650895
a31	0.574527085097	0.214814486914	0.0942461088482	0.0463856092883	0.033087431404	0.0369393070298
a37	0.525781701699	0.158093694638	0.107428199616	0.0757537214294	0.0671478481347	0.0657948510099
a31	0.337296690566	0.175402374879	0.137658336539	0.12079848381	0.115540786045	0.113303320337
a8	0.300328723522	0.160519681626	0.147829658846	0.13332320127	0.130377252015	0.127621463446
a31	0.261974604507	0.157271953875	0.152875349615	0.143736780423	0.142440950672	0.141700327815
a46	0.225182368169	0.158505237958	0.157789626538	0.153064286808	0.152412376891	0.153046059272
a31	0.218285266056	0.157954672653	0.158080432179	0.155181982269	0.154826042297	0.155671559757
</S>	0.234756053028	0.153557426326	0.15460370109	0.152115051135	0.151699511148	0.153268219879
