 	Marika	è	che	si	sposa	domani	</S>
a27	0.806977775	0.001479710588	0.00104854735	0.01747223865	0.0094702661	0.06151372285	0.102037768
a37	0.626612575	0.000549347318	0.000872012583333	0.02047865755	0.0370293081	0.0815746595167	0.232883452667
a31	0.607756658333	0.00100595186933	0.000768392727778	0.01044955407	0.0475264853667	0.0923674781722	0.240125450889
a11	0.596859576111	0.00114464097444	0.000821303709259	0.00500659681	0.0190750305889	0.0395792533907	0.337513556963
a31	0.584097362037	0.000415357037413	0.00086345188642	0.00351158757	0.00786769464297	0.0175627171302	0.385681835654
a37	0.589308567346	0.00159943070707	0.00296642504547	0.00265362132333	0.00304611236099	0.12728841271	0.273137461885
a31	0.410080042449	0.00240010870236	0.0123680007818	0.00385836634111	0.00197534315366	0.311013190903	0.258304960628
a6	0.508569277483	0.00426136303412	0.0209315679273	0.0054754884137	0.00315644185122	0.280023210301	0.177582626876
a20	0.589116102494	0.0137143373447	0.0711593156424	0.00791560927123	0.00674776255041	0.187606556767	0.123740272292
a31	0.539393800831	0.0254718674482	0.104433895214	0.0230145594237	0.0267648368501	0.189696045589	0.0912249674307
a20	0.447236176944	0.0323171508161	0.105438751738	0.0312574844746	0.05527975895	0.227324331863	0.101146332477
a31	0.412670335648	0.0415494986054	0.105709767246	0.0391332871582	0.06992775965	0.226874583954	0.104134744159
a0	0.359008988549	0.0491479242018	0.0987032057487	0.0461751340527	0.0920445232167	0.242315684651	0.112604528053
a20	0.246542489516	0.0727449960673	0.122633761916	0.0638970980176	0.112537384406	0.247503288217	0.134141009351
a31	0.229973746505	0.100627796689	0.129515450639	0.0963832843392	0.121274171469	0.191128826072	0.131096749784
</S>	0.225805873253	0.105371610345	0.12173155532	0.10532435217	0.127751000734	0.185962918036	0.128052709892
