 	il	morto	si	piange	</S>
a20	0.27042007	0.69078635	0.0295289318	0.00081154693965	0.00845311545
a31	0.147117466667	0.838430003333	0.0110094341333	0.000271112839879	0.00317197846333
a18	0.112193786889	0.878385431111	0.00619711144443	0.000100767398522	0.00312287283444
a15	0.0912689602963	0.824266337037	0.00852676788148	0.00190707021784	0.0740308009448
a31	0.0722334874321	0.818703629012	0.00987627169383	0.00259624247261	0.0965903219816
a15	0.033206420244	0.638393979671	0.0128460376313	0.00221825309087	0.313335278994
a31	0.0193107091813	0.561393963224	0.0229607318771	0.00399824609696	0.392336356998
a29	0.0415065117271	0.551527001075	0.109298879959	0.00790928856565	0.289758339666
a31	0.0510085295757	0.456188123692	0.139862087986	0.00990333185522	0.343037959889
a0	0.0476885555252	0.498789691231	0.156986047329	0.0174223682851	0.27911336663
a31	0.0437626791751	0.318850979077	0.202263325776	0.023559651095	0.411563365543
a13	0.0494067170584	0.264828575026	0.208157681925	0.0394375086983	0.438169521848
a18	0.100620869019	0.268283601675	0.293595023975	0.0487078835661	0.288792627283
a41	0.110832833006	0.206962413892	0.385220557992	0.0883297151887	0.208654472428
a31	0.0945144593353	0.158630574631	0.351305512664	0.173760658396	0.221788780809
a18	0.0858840881118	0.123824894877	0.346565864221	0.222502496132	0.22122264027
a31	0.0993839860373	0.131570388292	0.355346288074	0.265594638711	0.14810470009
a46	0.109085278679	0.116670732764	0.323779906025	0.319569042904	0.130895076697
a31	0.127838796226	0.131556367588	0.299815185342	0.311297997635	0.129491688899
a0	0.144388960075	0.136451410863	0.264683745114	0.314772492545	0.139703409633
a31	0.158959091358	0.144922255288	0.248519388371	0.301493580848	0.146105683211
</S>	0.193409130679	0.162085272644	0.220395489186	0.253753915424	0.170356181606
