 	credo	che	stanno	ancora	svegli	</S>
a31	0.322849415	0.040247729	0.23308146475	0.061213503	0.1503723665	0.1922355585
a20	0.478576568333	0.038347939	0.27952747825	0.0257478085667	0.0567898281667	0.121010380167
a21	0.447053032778	0.0257523473333	0.18402620275	0.0110840919222	0.0268577970556	0.305226501722
a31	0.462890560926	0.0368233784444	0.122172276583	0.00604279134073	0.0173893456852	0.354681655907
a37	0.530734986975	0.0399447018148	0.121334534528	0.0129983779802	0.0486405142284	0.246346893969
a31	0.587104122325	0.0245811962716	0.108701209509	0.0189124896601	0.0614552580761	0.199245685323
a13	0.565583460775	0.0233128104239	0.0573208011697	0.0275401978867	0.126052434359	0.200190275774
a31	0.559738030258	0.0171473955746	0.0423358123899	0.0302214992956	0.154778575786	0.195778661925
a20	0.530069896753	0.0416765122915	0.0537583027966	0.0485498250985	0.185288289595	0.140657150642
a31	0.395929398918	0.0509666147638	0.111021997599	0.0614573876995	0.231564186532	0.149060423547
a39	0.338834881639	0.0783982755879	0.162837402533	0.0849026085665	0.200487348844	0.134539484516
a18	0.199476689213	0.142953978529	0.145641797511	0.115170966189	0.230974532948	0.165782054839
a33	0.163407143071	0.153850076176	0.100447725837	0.11329533873	0.248781784316	0.220217934946
a39	0.15085747769	0.152757485392	0.110400288612	0.13018896291	0.221903051439	0.233892704982
a31	0.18441983923	0.152216341797	0.141259172871	0.14310419097	0.18129900048	0.197701428327
a39	0.197147789743	0.153226403932	0.15460910429	0.150185043657	0.167449916827	0.177381736109
a33	0.172941286581	0.159553224644	0.15704069143	0.155956377886	0.167400368942	0.18710804537
a8	0.165797105527	0.161301958215	0.15542056381	0.157394922629	0.167890716314	0.192194748457
a31	0.185316405176	0.159957469405	0.156208727937	0.157667240876	0.163607778771	0.177242406152
a7	0.191891635059	0.160122539802	0.158776175979	0.159004470292	0.161881176257	0.168323985384
a31	0.181321841686	0.162581139934	0.162449651993	0.161971176764	0.163913692086	0.167762468461
a3	0.177590100562	0.163454499978	0.164189773998	0.163090265588	0.164541904029	0.167133436154
a31	0.174342426854	0.164064723326	0.165387337999	0.163840965196	0.165127171343	0.167237342051
a13	0.173477375618	0.164327424442	0.165843879333	0.164238915065	0.165374440448	0.16673794735
a20	0.168428885206	0.165730861481	0.166542173111	0.165314008355	0.166106680149	0.167877385783
a7	0.167283715069	0.166332853827	0.166462747704	0.165780882785	0.166331913383	0.167807865261
a35	0.166663718356	0.166365291276	0.165997472568	0.165682880928	0.166467614461	0.16882299842
a31	0.173382726119	0.164950237092	0.164262834189	0.164290610309	0.16534334482	0.167770239473
a20	0.175491748706	0.164449429031	0.163915808063	0.164050733436	0.16508528494	0.167006993158
a31	0.175670359569	0.164369176344	0.163917082688	0.164067644479	0.165116531647	0.166859177719
</S>	0.180556464784	0.163504083172	0.163292776344	0.16331951724	0.164187315823	0.16513979886
