 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.1091471465	0.13201467	0.414486785	0.10211321493	0.01789382127	0.0509709266205	0.0564495929337	0.06609624219	0.0508276415
a28	0.116660272167	0.149127976667	0.567898358333	0.0344771895633	0.00597769050667	0.0170052360685	0.0188673815204	0.02328735549	0.0666985515
a37	0.291498287389	0.139027412222	0.424316282778	0.0116449183168	0.00200330332034	0.00568750556617	0.00636070707347	0.00980566769667	0.109655937167
a31	0.426549775796	0.102850808074	0.375472690926	0.00396274960793	0.000668929852027	0.00190089843772	0.00214441736559	0.00420192609556	0.082247810789
a11	0.508219525265	0.0502201076913	0.345871630309	0.00151138104264	0.000237618621142	0.000674800172907	0.000869816202963	0.00285769066185	0.0895374053297
a31	0.738071518422	0.0204725751638	0.147162150103	0.00070055618088	9.70621625473e-05	0.000279312616636	0.000516849714321	0.00243830072062	0.0902616565099
a20	0.725255882807	0.0231428253213	0.0810931973677	0.00271376696029	0.000977332436349	0.00175996975788	0.00731777083144	0.0266176964069	0.131121550237
a31	0.724459174269	0.0243461206404	0.0537318697892	0.0037643963201	0.00135352888545	0.00234936170596	0.0100763258438	0.035089342169	0.144829852046
a39	0.713373571423	0.0260398137468	0.0511571365964	0.0172539648734	0.00780286043515	0.00910148848865	0.0281604021813	0.0781607107563	0.0689500416487
a31	0.703442690474	0.0340594375823	0.0398303448655	0.0243772259578	0.011467933145	0.0119123147295	0.0350401553938	0.0930977349188	0.0467721698829
a13	0.619401180158	0.0364445098608	0.0466673209552	0.0567204336526	0.0325134383817	0.0248504938098	0.0611327984646	0.0886874929729	0.0335823122943
a31	0.526896093386	0.0687693809536	0.0463013396517	0.0807814595509	0.0475666994606	0.0314522646033	0.0719580788215	0.089819071991	0.0364556217648
a13	0.477163067795	0.0828710803179	0.0425682705506	0.119815491517	0.0735069098202	0.0316425938678	0.0641636456072	0.071391134997	0.0368778302549
a31	0.421412575932	0.0874840184393	0.0426746671835	0.152797603839	0.0865045766067	0.0352708232893	0.0649003405357	0.0687752766657	0.040180112085
a39	0.440143025311	0.0998549864798	0.0393883223945	0.16569917128	0.0750326188689	0.0320542787631	0.0463542088452	0.0596275525552	0.0418458320283
a11	0.289404838437	0.0867392574933	0.0488877384648	0.23585586376	0.123243789623	0.0455193485877	0.0567685196151	0.0677825985184	0.0457980463428
a46	0.254620292812	0.0877127524978	0.0529386911549	0.256343171253	0.139395713208	0.0500556695292	0.057301811205	0.0560060761728	0.0456258461143
a18	0.263609790937	0.0963683041659	0.0560762920516	0.260281607084	0.108989405736	0.0523032748431	0.056279921735	0.0564020880576	0.0496893603714
a31	0.304903806979	0.0987026913886	0.0601988030172	0.222628604028	0.0844933872453	0.056033933281	0.0580416345783	0.0599970483525	0.0550001134571
a39	0.323007028993	0.105215533796	0.0669207200057	0.173869893009	0.0751759864151	0.0625652977603	0.0637074955261	0.0672176181175	0.062320467819
a18	0.225483816331	0.108670354599	0.0828215333352	0.170884721003	0.087010638805	0.0799297592534	0.0808325751754	0.0844411640392	0.0799254939397
a46	0.17586099211	0.109844354866	0.0932515311117	0.155283997001	0.0953684062683	0.0913687964178	0.0921654363918	0.0953897380131	0.0914667759799
a31	0.189024920703	0.107793668289	0.0949588103706	0.137725525667	0.0952690470894	0.0927994921393	0.0934424067973	0.0961072640044	0.09287888866
</S>	0.216473085352	0.105632659144	0.0935693001853	0.125075052834	0.0926086010447	0.0908120660697	0.0913320133986	0.0936004840022	0.09089676433
