 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.0989077025	0.029532959	0.00146984406	0.0118611975384	0.03282326	0.0177327015	0.70035545	0.0752124415	0.032104444
a31	0.1871004475	0.052835558	0.0254644523933	0.0040677076217	0.0258053791333	0.0706473898333	0.56088143	0.0456501218333	0.0275475436667
a37	0.2910170225	0.156171439333	0.0355525415978	0.00148103811723	0.00975422037777	0.0867190656111	0.36923229	0.0184842122778	0.0315882102222
a20	0.271600634167	0.426323023111	0.0146096978993	0.000510810220077	0.00353006755926	0.037718948537	0.189540734333	0.00687151955927	0.0492945867407
a28	0.145276793389	0.57183027437	0.00582696359977	0.000203644791026	0.12128430842	0.0238406985123	0.0703172799443	0.00518293965309	0.0562371155802
a37	0.071417974463	0.361722436457	0.00290775216659	0.000165161663675	0.456155652807	0.0193475148374	0.0307705418148	0.010490385551	0.0470225735267
a18	0.0595579261543	0.158184000486	0.00893975395553	0.00886068525789	0.639244850936	0.0510882102791	0.0221220632716	0.019178048517	0.0328243968422
a31	0.182735128718	0.100714685829	0.0111531099852	0.017136647086	0.438807981979	0.0613647607597	0.0281917487572	0.114220839506	0.0456750379474
a0	0.214437595573	0.077431170943	0.0441351386617	0.0897902396953	0.284869292326	0.0652257295866	0.0289846122524	0.147631236502	0.0474949889825
a13	0.095987901191	0.0781729536477	0.0805066132206	0.238212176565	0.314690344109	0.0805277745289	0.0208452397508	0.068089102834	0.0229679162275
a31	0.10743053373	0.0803778145492	0.0678491040735	0.246797302188	0.252269748036	0.0611897161763	0.0324471235836	0.105156488278	0.0464821556425
a41	0.109132807243	0.0651560771831	0.0515813916912	0.307004210729	0.208850149345	0.0473313040588	0.0369990718612	0.117329906093	0.0566150392142
a24	0.0471100437477	0.0337950887277	0.0415208642304	0.500760303576	0.238826063115	0.0328528186863	0.0231894429537	0.0520878306977	0.0298575227381
a37	0.0312522165826	0.0269284949092	0.0371407524101	0.553963334525	0.216709757705	0.0303996555621	0.0306325296512	0.0363137755659	0.036659488246
a31	0.0778669421942	0.0529295096364	0.0583553441367	0.394794498175	0.167837085902	0.055822415854	0.0613243955504	0.0632735068553	0.067796336082
a28	0.108015924065	0.0761646298788	0.0787969980456	0.231643982725	0.134031735301	0.079862928618	0.0864928451835	0.107286243952	0.0977047420273
a11	0.0932333580217	0.0822344999596	0.0865880373485	0.196003087575	0.1319922851	0.0873091595393	0.0938213803945	0.120454571317	0.108363625676
a39	0.0938918060072	0.0902908553199	0.0948810537828	0.173206605858	0.130785605033	0.0936006998464	0.0994024054648	0.111952158772	0.111988800225
a46	0.0959567266691	0.09434852844	0.0982573412609	0.159453475286	0.126993731678	0.0970207679488	0.103785791822	0.107582261257	0.116601373408
a49	0.10157596689	0.100892780813	0.10331060042	0.138779630429	0.120469397226	0.102659253983	0.106891620607	0.110305782086	0.115114981136
a31	0.10965073563	0.106071876938	0.106873446807	0.122215200476	0.115263935742	0.106828101328	0.108433813536	0.112859039029	0.111803870379
a33	0.10610959521	0.100865093646	0.102496738936	0.139698085159	0.119937121914	0.102040050443	0.107801547845	0.104376891676	0.116674926793
</S>	0.097625277605	0.093961248823	0.097108844468	0.162126652579	0.125776925957	0.0962306002215	0.106742268922	0.097652823838	0.122775433396
