 	il	vino	buono	deve	essere	invecchiato	</S>
a24	0.1595491	0.51730185	0.00395340558815	0.00264261139	0.0050080625715	0.246147748322	0.065397148605
a46	0.27056211	0.621263666667	0.00131781834608	0.000904880093333	0.00166936152563	0.0820552889937	0.0222268479717
a31	0.329633333333	0.633745808889	0.000439389177568	0.000325136014778	0.000556518339127	0.0273830206712	0.00791676714057
a17	0.452641827778	0.473178212963	0.000153029821133	0.00385108435193	0.000319942412832	0.0403720155587	0.0294838174969
a37	0.551815662593	0.175183492321	0.000235451531378	0.00545312621731	0.00253739789428	0.190995386853	0.0737794091656
a31	0.443930417531	0.0665686977737	0.00131054357713	0.0071336268391	0.0174718492981	0.392883042284	0.0707017847219
a39	0.27623933251	0.0399598972579	0.029104180459	0.0156082759464	0.0732380320994	0.512635047428	0.0532152199073
a31	0.23835374417	0.0448635334193	0.072346220153	0.0323155663155	0.107908324033	0.446064939143	0.0581476239691
a37	0.22411959739	0.0427989338064	0.0932649817177	0.0360725384385	0.100264310011	0.438882736381	0.0645968799897
a31	0.14225907513	0.0665816186021	0.121407295573	0.0594135214795	0.11161139867	0.41037764546	0.0883494679966
a46	0.118133345043	0.0739303628674	0.113979203191	0.0691028021598	0.102204696223	0.422834548487	0.0998150559989
a31	0.107211838348	0.0803417009558	0.101218662397	0.0771607990533	0.100490475408	0.425221996162	0.108354542
a46	0.130231689449	0.110013410319	0.119879664132	0.108380409684	0.121122825136	0.283467912054	0.126904100667
</S>	0.123302939724	0.11110885016	0.120275312066	0.109657674842	0.123408892568	0.281522156027	0.130724175334
