 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	0.2615056835	0.1059838025	0.048476153	0.010663694	0.0371006555	0.085669639	0.242097058	0.143888093	0.0542261	0.00363857454	0.0019813460265	0.003094088204	0.0016750714
a41	0.306970206833	0.0946323375	0.0424944362	0.0094188005	0.0400688451667	0.0888000203333	0.244262036	0.125275934333	0.0344442033333	0.00128398156333	0.00114632455983	0.00280524537067	0.00839759686667
a37	0.375098835611	0.155920149167	0.0203520049333	0.00415365776667	0.0240976263889	0.0543134857778	0.138326795333	0.092647318111	0.0804252577778	0.000601686217777	0.00139516445328	0.00630860062356	0.0463593946222
a24	0.196950527537	0.162117807722	0.0110998785111	0.00210770545556	0.0143012297963	0.0435558152593	0.123859568444	0.163138642704	0.177984695926	0.00196058594593	0.00560734201776	0.0262612018745	0.0710550008741
a28	0.151035401512	0.164523547241	0.00893818503703	0.00161684735185	0.0119917519321	0.0321230007531	0.117466659481	0.226366430901	0.180538458642	0.00276378731531	0.00755307700592	0.0399036626248	0.0551792042914
a17	0.129912178837	0.16087753508	0.011018029679	0.00201530755062	0.0103960213107	0.016795468051	0.101376896494	0.267882343634	0.121045991214	0.00202627943844	0.00582912166864	0.0547999642083	0.116024876097
a31	0.141553111279	0.101593117693	0.0284206865597	0.00804695585021	0.0236078787702	0.0217073774837	0.097004825498	0.285296917878	0.0991487204047	0.00150155081281	0.00522982855621	0.0544946347361	0.132394405366
a39	0.17641218376	0.117542362564	0.0495953071866	0.0251932016167	0.0298213715901	0.0312968371612	0.0826397458327	0.186452775959	0.0688263028016	0.00381024227094	0.00987864785207	0.029244087912	0.189286948455
a31	0.17056577792	0.107196552188	0.0446965833955	0.0293392265389	0.0307006108634	0.0338977160537	0.0768236476109	0.158170711986	0.0874763719339	0.00487065625698	0.012476501284	0.0285413456373	0.215244289485
a17	0.15063084264	0.104684018729	0.0657139587985	0.0348800098463	0.0323522319545	0.0474490736846	0.107679414204	0.192129633995	0.117571797311	0.00595695458566	0.0119543437613	0.0251660028791	0.103831705828
a18	0.145265057547	0.17875590291	0.0991806149328	0.0422987532821	0.0196914299848	0.0418990535615	0.0953858674013	0.138038072332	0.0803175481037	0.00864753086189	0.0126328422538	0.0141650339597	0.123722301276
a24	0.176584509182	0.252839557637	0.118156586978	0.040607746094	0.0147993053283	0.0242674941872	0.0617004584671	0.108055371777	0.0508692950346	0.0106863052873	0.0107403700846	0.0108957806532	0.119797211759
a18	0.196605093061	0.285405519212	0.137421198993	0.041032274698	0.0133292824428	0.0193414817291	0.053939929489	0.114121509259	0.0483765463449	0.0152729780958	0.0111902820282	0.0104130272177	0.0535508625863
