 	la	pasta	vuole	sale	</S>
a8	0.03649199225	0.2723141	0.478149085	0.191200775	0.02184399914
a31	0.0138696366167	0.50086356	0.390270388333	0.0874372273333	0.00755915693
a28	0.00559193660557	0.586781793333	0.322821536111	0.0787744201111	0.00603033876667
a20	0.00235137155519	0.421419391111	0.47345164537	0.0616108117037	0.0411668265889
a31	0.0034109169384	0.323398437037	0.561991918457	0.0514879702346	0.059710784863
a11	0.00975556574613	0.438890345679	0.407696242819	0.0785329834115	0.0651248742877
a18	0.0814281249154	0.598131535226	0.182152326606	0.0726986711372	0.0655893340959
a15	0.167891294972	0.559980908409	0.103496507869	0.0931412237124	0.0754900706986
a31	0.141116363657	0.369022856136	0.100095982623	0.270529737904	0.119235073566
a20	0.0785076785523	0.224729285379	0.0865643972077	0.426896045968	0.183302584522
a6	0.0638406948508	0.199313111793	0.0572292820692	0.455149815323	0.224467064841
a20	0.0650155862836	0.175195310598	0.0579144940231	0.453830625108	0.24804393828
a21	0.0681267634279	0.130524333533	0.0650879996744	0.424060868369	0.312200016093
a20	0.0756238578093	0.102723211178	0.0738898995581	0.370330296123	0.377432735364
a0	0.0811936492698	0.0917535070593	0.080058811186	0.321696665374	0.425297368455
a31	0.164765176423	0.10921366902	0.106774043729	0.258991301791	0.360255822818
a39	0.200686360808	0.127119061673	0.123867821243	0.204403630597	0.343923124273
a31	0.177949305603	0.146401422558	0.140767040414	0.195822213532	0.339060018091
a35	0.177337515201	0.156498737519	0.153179003471	0.192689644511	0.32029511603
</S>	0.1537932676	0.14507154876	0.141282686735	0.190070652256	0.369781858015
