 	non	vuole	mangiato	mangiato	tutta	una	volta	</S>
a31	0.0072002129	0.34429879735	0.0017393038	0.000108497491	0.000485923183	0.000572210609	0.62785023	0.0177447935
a39	0.00723794346667	0.36080386245	0.00176907643333	0.000111793357667	0.000446255663	0.000615349175667	0.596069476667	0.0329462535
a41	0.0104641998222	0.15645146515	0.000954765327777	0.000165230832556	0.00171561245433	0.00368325702522	0.499024412222	0.327541093167
a39	0.0291286786074	0.339549362717	0.00229173392593	0.00112416719085	0.00472324838478	0.00530950624174	0.182879923241	0.434993404389
a20	0.0632264822025	0.623469634239	0.00596433844198	0.00520074073028	0.0174425561283	0.00659069831391	0.0831521785803	0.194953379796
a0	0.0785011174008	0.602641631413	0.0131782364807	0.0166648702434	0.0644353820428	0.013056397438	0.102258341193	0.109264071599
a31	0.246672169134	0.437688610471	0.0164270644936	0.0204941850811	0.0715322480143	0.020064964146	0.105900232731	0.0812205738663
a13	0.339862793045	0.29492718349	0.0233554514979	0.0218020016937	0.0697020333381	0.028738663382	0.12304782991	0.0985640346221
a17	0.250139921015	0.226653624497	0.034890912166	0.0304570872312	0.0996625811127	0.0459279664607	0.16451027997	0.147757578207
a31	0.231192477005	0.184477138166	0.0601066673887	0.0561694757437	0.102764323704	0.0730530421536	0.143439273323	0.148797546069
a3	0.203796692335	0.150378350722	0.0811850307962	0.0767197105812	0.104654987901	0.0902965073845	0.148103804441	0.144864912023
a46	0.170662184112	0.134192708241	0.0907118852654	0.0856565355271	0.1100146993	0.0994125391282	0.157258868147	0.152090607341
</S>	0.157246027056	0.131158084121	0.101648122633	0.0969235677635	0.11387526965	0.106954764564	0.147303914073	0.14489026867
