 	è	che	è	entrato	da	qui	</S>
a31	0.85964575	0.092522924	0.00256507375	0.00342637453625	0.0040560779149	0.004112074062	0.033671768
a7	0.848745216667	0.129964544667	0.00142460444	0.00114641383525	0.00136176594957	0.00140260333533	0.0159548094333
a18	0.615761808889	0.109678151556	0.00214472170333	0.0203242905774	0.0564804970179	0.0121851547184	0.183425324578
a31	0.297747876296	0.177109513852	0.0125066181011	0.0754178595258	0.126234809006	0.0321819019061	0.278801388193
a46	0.174164062099	0.267191617951	0.0666057197004	0.145142026509	0.156793573002	0.0415298686354	0.148573125398
a31	0.1438970007	0.242085359317	0.117301863233	0.164293135503	0.158500141001	0.0693937562118	0.104528734466
a39	0.152305803567	0.205199606439	0.127758547744	0.148081368501	0.142781233667	0.106699258737	0.117174178155
a28	0.142770691189	0.189779438813	0.135807702581	0.1446620095	0.139678124556	0.122401982912	0.124900092718
a31	0.153364720396	0.169015319604	0.137582817527	0.1400662265	0.137370578185	0.131464790971	0.131135580906
</S>	0.163782245198	0.156004994802	0.136097108764	0.13790345325	0.137330654093	0.135055245486	0.133826300453
