 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.3713996185	0.00824358656	0.00149137775	7.822152457e-05	0.01536376715	0.1060667927	0.099702699	0.1386968405	0.1230287275	0.077003647	0.058924705
a28	0.2532862685	0.00277328063667	0.00489056738333	2.656041187e-05	0.01727747305	0.2511218709	0.114454021333	0.130624490533	0.117405694833	0.0616199603333	0.046519828
a37	0.2559772395	0.000932747960557	0.0143929587944	1.17245482567e-05	0.01754457935	0.333819336967	0.0722362044443	0.0443975288777	0.080245640611	0.117941131444	0.0625009323333
a31	0.230161563167	0.000326820339519	0.0144071726315	6.3317649989e-06	0.01675265545	0.351611825656	0.0537753621481	0.0203291969592	0.0850569048703	0.152614780481	0.0749573811111
a17	0.176361424389	0.00013775226184	0.0057606471105	6.85971691297e-06	0.0181435894833	0.443637408552	0.0749651990494	0.0171232079864	0.0797162529568	0.088906648827	0.0952410223704
a31	0.087254633463	7.894237228e-05	0.00533283273683	7.10016168432e-06	0.0183641461611	0.520866202851	0.0724069970165	0.0161355713288	0.0634366909856	0.0698195349423	0.146297367457
a28	0.0593203924877	0.00014231408476	0.00524527004561	1.94565289414e-05	0.0132601307204	0.487670457617	0.0639868110055	0.0203603007763	0.110395336995	0.0643362783141	0.175263275819
a17	0.0315487211626	0.00032516672492	0.0023391656152	0.00023114585198	0.0146882805735	0.475114585872	0.120484828335	0.0219797902588	0.133837972332	0.039664443438	0.159785923273
a20	0.0206724413875	0.00048165337164	0.00148634757173	0.000386874607327	0.0129921636578	0.446203558624	0.171304526112	0.0360542784196	0.159817890777	0.0381376904793	0.112462564424
a31	0.0773311871292	0.000550810100547	0.00153659505724	0.000256084402442	0.0070851953526	0.277337199541	0.145096302037	0.0445991848065	0.220235496926	0.12902610216	0.096945851808
a37	0.0989270270431	0.00175437376685	0.00264447425241	0.00114013199081	0.0081364987842	0.188024936514	0.128986704012	0.0740785902688	0.199954808975	0.19182872072	0.104523750603
a31	0.102648120348	0.00368560292228	0.0096966768508	0.00234358899694	0.0115402115947	0.208626368838	0.186804794671	0.0879610890896	0.159113689658	0.13841228524	0.089167546201
a18	0.100983899549	0.00385682864076	0.0117369680169	0.00252004936565	0.0120058625316	0.174519156279	0.201225328224	0.12634632203	0.169157839886	0.128488413413	0.0691593114003
a8	0.0471157526163	0.00629479754692	0.0101501840723	0.00584991095522	0.0274487778439	0.133577025426	0.209329259408	0.174174547343	0.185132533295	0.135319039804	0.0656081738001
a31	0.147017034205	0.024200335849	0.0269654536908	0.0216183549851	0.0447421412813	0.107128455142	0.183883486469	0.125919243781	0.146039777765	0.105960295268	0.0665254096
a24	0.182272239068	0.0363366486163	0.0382440235636	0.0327544646617	0.0474845880938	0.108239645047	0.143923522156	0.110836215927	0.131372912588	0.0974501600893	0.0710855482
a37	0.100643554023	0.0447131428721	0.0459927591879	0.0430792635539	0.0579879223646	0.141156535016	0.141509775385	0.115598618642	0.136018037529	0.0943286770298	0.0789717144
a31	0.113473804674	0.0641412142907	0.0662324110626	0.0621556298513	0.0720601707882	0.128163831672	0.118020666462	0.0956594378807	0.109849199176	0.0871017876766	0.0831418581333
a30	0.115619711558	0.0723577947636	0.0747058703542	0.0704248986171	0.0762540489294	0.110921875557	0.112286628821	0.0914347709602	0.104689069725	0.0871388492255	0.0841664810444
a24	0.0938765305193	0.0748913415879	0.0759040934514	0.074004329539	0.0799121963098	0.122291700186	0.111371909607	0.0915086669867	0.103500369908	0.0862556597418	0.0864832320148
a46	0.0881819535064	0.0765526288626	0.0772042578171	0.0761021698463	0.0837643687699	0.142785526729	0.0974959115357	0.0892508089956	0.093086936636	0.0857593765806	0.0898160706716
a31	0.117706194502	0.0779170612875	0.078299745939	0.0766272966154	0.08265723459	0.13133819891	0.0891647921786	0.0860064963319	0.0870532688787	0.0848354375269	0.0883942668905
a8	0.125648494834	0.0761367570958	0.0764931486463	0.0744937722051	0.08157041653	0.13248129297	0.0837638773929	0.0884150487773	0.0848609229596	0.0884977678423	0.0876385022968
a31	0.130593934945	0.0755234940319	0.0757573495488	0.073598560735	0.0809817108433	0.132347424323	0.0815402657976	0.0890449095924	0.0838926476532	0.0895600259474	0.0871596640989
a3	0.135170666648	0.079505936344	0.0795454965163	0.077524810245	0.0817419489478	0.113776178108	0.0857833085992	0.0870829498641	0.0861663225511	0.0874982119825	0.086204140033
a39	0.103356303883	0.0825993421147	0.0827732155054	0.0818457500817	0.0855455529826	0.115271079369	0.0908872211997	0.089778018288	0.090154007517	0.0889433106608	0.088846172011
a31	0.110177647961	0.0858232957049	0.0858571551685	0.0848291500272	0.0869969293275	0.101949823123	0.0896233887332	0.0885965177627	0.0889842891723	0.0885930268869	0.088568747337
a28	0.109034555987	0.084742575235	0.0847439183895	0.0836986300091	0.0851736214425	0.096324761041	0.0978643862444	0.0888644645876	0.0944701780574	0.087386537629	0.0876963324457
a31	0.100428518662	0.084648476745	0.0852231581298	0.0839682933364	0.0852782904808	0.0956282336803	0.102703538748	0.0895778468625	0.0972265443525	0.087368244543	0.0879488574819
a17	0.0986610648873	0.085584808915	0.0863809627099	0.0850095111121	0.0866214201603	0.0984052112268	0.0978071175827	0.0900101389542	0.0941115647842	0.088837258181	0.0885709471606
</S>	0.0920768604437	0.0848988944575	0.085411733355	0.084539030556	0.0866895500802	0.103709605613	0.0978887307913	0.0911842494771	0.0949648423921	0.0895885090905	0.0890479655803
