 	il	muro	vuole	uno	specchio	</S>
a46	0.4814853565	0.0360398866	0.0548416675	0.011527703055	0.372575005	0.04353035
a31	0.7222068255	0.0449859232667	0.0504972798333	0.00385087394643	0.161443351667	0.0170157293333
a24	0.634827521833	0.0783295510889	0.0411945542778	0.00170714087358	0.216902333889	0.0270388834444
a37	0.613911567278	0.0586079928296	0.0302088700926	0.00107024835786	0.209280728296	0.0869205954815
a18	0.767551189093	0.0221870846099	0.0215103576975	0.00329362318595	0.080327700432	0.105130063827
a20	0.852064816364	0.0099471766033	0.0164925828992	0.0170936727287	0.0420571248107	0.062344670609
a41	0.799915392121	0.0117817587344	0.0212075076331	0.0600777852429	0.0478669672702	0.0591506495363
a31	0.658704897374	0.0369680922448	0.0463870765444	0.101770478414	0.0740201674234	0.0821493118454
a11	0.453164179125	0.0926933474149	0.100525325515	0.127504229471	0.112093075808	0.114019843948
a31	0.284410993042	0.136363709138	0.141665345172	0.149152079824	0.144099975269	0.144307884649
</S>	0.248307076521	0.145393084569	0.148740062586	0.154934714912	0.152067897635	0.150557142325
