 	il	lenzuolo	vuole	lavato	</S>
a31	0.48953798	0.00799184735	0.00231665635	0.48976963	0.010383905
a7	0.661297076667	0.00592757301667	0.00186349815	0.320106376667	0.0108054918333
a31	0.644828198889	0.0162505043389	0.00897938451667	0.309871122222	0.0200708027778
a0	0.555980316296	0.019676437113	0.0295987051722	0.171802183874	0.222942347593
a17	0.394469632099	0.019136509371	0.0469505960574	0.109488684425	0.429954559198
a13	0.2616828707	0.0226801431237	0.0783151330191	0.184599678142	0.452722173066
a31	0.314939633567	0.0393335270412	0.107796947673	0.187971702714	0.349958194355
a17	0.329331034522	0.0478481536804	0.106274499224	0.292437124238	0.224109201452
a8	0.185180908174	0.0667152745601	0.155096923075	0.383847024746	0.209159890484
a31	0.216072272725	0.12078802352	0.195296857692	0.271453274915	0.196389593495
a24	0.235412917575	0.153187061173	0.185443669231	0.240251441638	0.185704924498
a46	0.204956442525	0.172204920391	0.192020363077	0.239213580546	0.191604678166
a24	0.200792127508	0.188200783464	0.198551207692	0.215281403515	0.197174452722
a37	0.199561275836	0.194284791155	0.200399052564	0.206830321172	0.198924574241
a31	0.220046821945	0.192654250385	0.195436810855	0.197382700391	0.194479441414
</S>	0.240514340973	0.188890290193	0.190266740427	0.190867975196	0.189460660707
