 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.99385443	0.000611761183057	8.82238785e-05	0.001731895765	0.000777236544822	0.0005426757314	0.00239369490325
a20	0.99746073	0.000204025502454	7.44890205e-05	0.000852236521667	0.000259965531055	0.000215190723067	0.000933346379917
a35	0.993206943333	6.8582966848e-05	0.0004235053355	0.00189912556389	0.000153797116585	0.00126464229936	0.00298347073664
a20	0.953730297778	2.81795465827e-05	0.00167460911183	0.0222233104213	0.0011463499922	0.00892662969979	0.0122707152455
a38	0.712509625926	8.24734165276e-05	0.00281779593728	0.214982573474	0.0141359803307	0.0309377435666	0.0245338747485
a31	0.636535075309	9.93740925092e-05	0.0145880209791	0.278017141158	0.0191635911102	0.0314134232222	0.0201834139162
a18	0.761440848436	0.000571648494503	0.0185039045597	0.140335593719	0.0284240803701	0.0306370644407	0.0200868733054
a23	0.649908292812	0.00370980996483	0.0105525744199	0.19800292124	0.0555427391234	0.0548830338136	0.0274006241018
a24	0.614350540937	0.00602560032161	0.0108673354733	0.195851918747	0.0748531630411	0.0713589279379	0.0266925313673
a37	0.693372080312	0.0103740914405	0.0251524861578	0.0884635845823	0.084418134347	0.070414252646	0.0278053387891
a20	0.632263413437	0.0177273764802	0.0569285900526	0.0579988381941	0.125559174782	0.0677398942153	0.041782636263
a31	0.413221879479	0.0172387221601	0.0764185513509	0.209927262731	0.167638464927	0.0645733904051	0.050981695421
a20	0.239458794826	0.0164293403867	0.0823728797836	0.256344938244	0.185182411642	0.0853233658017	0.134888261807
a33	0.177949568275	0.0252910537956	0.118475731261	0.105722247748	0.195405530547	0.121466598601	0.255689253936
a31	0.127732841425	0.0339806332652	0.157374717087	0.168877740249	0.187176500182	0.1137290362	0.211128524645
a20	0.102958799142	0.0438893520884	0.191642169029	0.198181100083	0.180745256727	0.109183048733	0.173400268215
a31	0.121756473047	0.0633848330295	0.191277729676	0.158515973361	0.171505505576	0.118641806244	0.174917646072
a20	0.137076271016	0.0820699910098	0.187645833225	0.15746516312	0.164407678525	0.123973398748	0.147361632024
a31	0.150023510339	0.0955779570033	0.180409036075	0.14329948304	0.158325142842	0.128913422916	0.143451459008
</S>	0.17791449017	0.102193618502	0.149567935538	0.15941314652	0.153564761421	0.127266501458	0.130079582004
