 	voglio	che	Maria	è	di	venire	domani	</S>
a8	0.002727288765	0.0004469601133	6.36599885e-05	1.4093075708e-05	0.00047322090481	0.98767525	0.00456186845	0.00403762446
a20	0.001103108365	0.0001807543783	6.64552731667e-05	4.845564458e-06	0.000159030283477	0.99325305	0.00187929089333	0.00335340066
a8	0.000621223688333	0.000145019317767	0.000337807047722	1.903923096e-06	5.47618841923e-05	0.990358396667	0.00080791770111	0.00767295442
a20	0.00161974526278	0.00229926329926	0.0111411998926	7.40636222533e-06	3.98436590974e-05	0.764993992222	0.00192851986037	0.21797005814
a31	0.00486166992093	0.0271133414331	0.0562581252975	1.60405467418e-05	4.82798196991e-05	0.445023020741	0.00930268662012	0.457376852713
a28	0.0416672599736	0.0397726731444	0.0627684437658	0.000298018748914	0.0006385657199	0.267844030247	0.0785390888734	0.508471934238
a31	0.146251316658	0.0291924250481	0.0796392899219	0.000392469555638	0.000894989486633	0.161784762082	0.185155106291	0.396689644746
a18	0.178198545553	0.0618744963494	0.097741001974	0.00608646350455	0.00944151120888	0.0931749943607	0.27275129543	0.280731684915
a31	0.200135678518	0.0661128514498	0.0488799307913	0.00805225869152	0.0125623650696	0.0913112897869	0.31333770181	0.259607914972
a3	0.226762752839	0.0996682431499	0.0587998550638	0.0281071657538	0.0202433773565	0.0925598355956	0.254007613937	0.219851154991
a31	0.29901515428	0.116335063717	0.0697971390213	0.0366546120846	0.0256065517855	0.0837014775319	0.182144604646	0.186745401664
a18	0.31618036476	0.107367467239	0.10268662034	0.0475671938615	0.0294149222618	0.0869981475106	0.143409438215	0.166375840555
a31	0.25785833492	0.119811273746	0.135062472113	0.0679264462872	0.0486587507539	0.0861831241702	0.129045652738	0.155453940185
a17	0.227353688307	0.103594975915	0.133346606038	0.0715833467624	0.0676753302513	0.0990679280567	0.127551126246	0.169827023395
a20	0.151268616102	0.116208328638	0.142881608679	0.0919999335875	0.0936621367504	0.0942817860189	0.116976007415	0.192721597798
a31	0.177863915367	0.114459732879	0.12256904956	0.101701797862	0.10594899225	0.10538196534	0.114983555805	0.157090989266
a20	0.187492911789	0.113487734293	0.11638502652	0.107199767954	0.110135457417	0.11200183378	0.117741325268	0.135555933089
a31	0.161130770596	0.118114734764	0.119771152173	0.114502589651	0.116453269139	0.117074719927	0.121079456423	0.131873304363
a20	0.152828860199	0.119999564921	0.120832127391	0.117639892884	0.119152789713	0.119661729976	0.122836890141	0.127048144788
a46	0.133882852066	0.123390468307	0.12327899913	0.121434108961	0.122938133238	0.121992364992	0.124938358047	0.128144711596
a31	0.150817739355	0.121293152769	0.121167288043	0.119804234987	0.120809872413	0.120603139997	0.122028210682	0.123476359199
a46	0.156306818118	0.120426374256	0.120223716348	0.119117031996	0.119938595471	0.120061886666	0.121723250227	0.122202321733
a8	0.135091174373	0.123474048085	0.122889640783	0.122092044332	0.12321613349	0.122321298889	0.124241060076	0.126674627244
a39	0.128175361458	0.124545182695	0.124007640261	0.123371996777	0.124382199497	0.123353012963	0.124620876692	0.127543755748
a31	0.147395773819	0.121853672565	0.121620936754	0.120939832259	0.121504539832	0.121395567654	0.122170762231	0.123118918583
</S>	0.16822380691	0.118888523783	0.118739883377	0.11788201113	0.118302399916	0.118826973827	0.119491301115	0.119645099291
