 	quest	anno	che	viene	mangio	quanti	voglio	</S>
a23	0.141627587	0.75925303	0.0492135115	0.000176905502	0.000961963535	0.0148271522925	0.01471112578	0.019228768
a31	0.299270460333	0.622810263333	0.0534196681667	0.00109963282867	0.00262103790167	0.00532333542583	0.00496777440733	0.0104878682
a37	0.431615193444	0.483913564444	0.0575532310556	0.00202289380956	0.00396482030056	0.00236057296194	0.00180384399644	0.0167658766
a20	0.243442044481	0.670974431481	0.0442751333519	0.00186801943652	0.00324267456685	0.00180416217398	0.00145437416548	0.0329390895333
a31	0.108699586827	0.781666743827	0.0764380424506	0.00121803914884	0.00244061525562	0.00140678681066	0.00120735624383	0.0269227839111
a7	0.0595673509423	0.662896557942	0.176021710817	0.00200635841961	0.0200869163519	0.00299811175622	0.0119944213366	0.0644285703704
a10	0.0443139359808	0.508503035981	0.263593786939	0.0043644364732	0.0358890041173	0.00647768215207	0.0219222137789	0.11493590679
a41	0.0489050643269	0.424043095327	0.257665152313	0.00473950049107	0.0342464133724	0.013817644384	0.035162830593	0.181420325597
a37	0.0849466147756	0.293065891776	0.258401074104	0.00477463083036	0.0385947057908	0.051324961128	0.0761387001977	0.192753448532
a14	0.113911176259	0.189392373925	0.260887668035	0.00576808261012	0.0362284452636	0.132038480376	0.153956676733	0.107817136177
a31	0.26126191342	0.170544177975	0.183839742678	0.00489371253671	0.0214668888212	0.131020740125	0.164938175578	0.062034670059
a20	0.291976584473	0.177189109325	0.169940280893	0.0084571031789	0.0240683280071	0.133833516708	0.142652301859	0.0518827780197
a31	0.323357411491	0.167447096442	0.156542357964	0.0094862880263	0.024804979469	0.134528013569	0.134682727286	0.0491511340066
a37	0.33732376383	0.181649335481	0.145003086988	0.0129775743088	0.0254823899563	0.112005592523	0.130386745762	0.0551715160022
a7	0.150650041943	0.178850111827	0.172794632329	0.0187944214363	0.0387777539854	0.220353120841	0.157538605254	0.0622412920007
a10	0.0821987623143	0.139308528609	0.132055339443	0.0206807038121	0.0487865419951	0.353381263614	0.166555955085	0.0570328773336
a7	0.0941748584381	0.13176699087	0.117261601814	0.029050294604	0.0597284773317	0.319320561205	0.162177138362	0.0865200624445
a39	0.133675196146	0.158036103623	0.137785017271	0.0367362182013	0.0629032137772	0.194770870402	0.149176622787	0.126916744148
a10	0.155343792049	0.176619407874	0.147389372424	0.0428891194004	0.0618724392591	0.135058858801	0.132169129596	0.148657864716
a32	0.16007650735	0.204299659291	0.147432720808	0.0537183544668	0.064348749753	0.107385458267	0.111953521865	0.150785001572
a19	0.16048431245	0.200647603097	0.143050796936	0.0580579461556	0.067598421251	0.110063028089	0.110541087288	0.149556777191
a31	0.156215347483	0.169478677699	0.135523967312	0.0749128687185	0.083015628417	0.117672631363	0.118725215763	0.144455619064
</S>	0.149584153741	0.15448087885	0.129084166156	0.0947093743593	0.0990968742085	0.118802440682	0.120307227882	0.133934829532
