 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.26040997	0.0566965385	0.2111702075	0.04570517085	0.0002114273836	0.16455937825	0.0444667927	0.043358159	0.047683356	0.033874838	0.05503446715	0.036829666
a18	0.175717236667	0.0233707612233	0.325870675833	0.11418287695	0.0001006741356	0.16854378475	0.0431607963333	0.0390663242	0.0280063663333	0.0187195197667	0.0234146508167	0.039846288
a31	0.186503965556	0.0918437211311	0.406095318611	0.108062893517	6.36450217333e-05	0.0674895709167	0.0251611215444	0.0208251669333	0.0179513111111	0.0174623060222	0.0127032132389	0.045837744
a20	0.205279068519	0.115528262444	0.38984585287	0.0818845723723	0.000725750248444	0.0326517099722	0.0219220621815	0.0179759433111	0.0297574707037	0.0224118300074	0.0331917333796	0.0488257446667
a15	0.213754206173	0.0398003315813	0.248106671957	0.0880270231241	0.00105477304281	0.0161005912574	0.0112973935272	0.011569198437	0.0451985402346	0.0277858386691	0.168042986127	0.129262471556
a31	0.127631927724	0.0135734099371	0.399817904986	0.052648954708	0.000461620194537	0.0080721646858	0.00473959777573	0.006697435479	0.0431628634115	0.023011050823	0.184515328409	0.135667733752
a20	0.086908934908	0.00524826698903	0.451390111662	0.0404183585693	0.000221369548446	0.0258765302286	0.0250875007252	0.0301722938263	0.0616841794705	0.0383999832077	0.075156847503	0.159435597817
a11	0.079678600636	0.00256494402968	0.175162293554	0.0316760861898	0.000162485909482	0.0429564167429	0.0364839085751	0.0437509386088	0.0606979018235	0.0502900044026	0.0644934941677	0.412082899272
a0	0.085414379212	0.00303237940989	0.114212834185	0.0414123177299	0.000680433499827	0.0896223089143	0.104134601192	0.0517117602029	0.0328173836078	0.0283905094675	0.0603274113892	0.388243639424
a41	0.162913153071	0.00658551146996	0.155781901395	0.0617082782433	0.00139444513328	0.132392734305	0.180969027064	0.0668421287343	0.0259957958693	0.0167122601558	0.0480678284631	0.140636922475
a20	0.199295511024	0.00867584882332	0.134925000465	0.120868753748	0.00308630494443	0.122458711102	0.192186219021	0.0654204069114	0.0265254029564	0.0168494037186	0.0488400764877	0.0608683711583
a31	0.300588250341	0.00652727460777	0.0657816114883	0.162949987916	0.00368452004814	0.105366920367	0.161036755007	0.0717083443038	0.0213323941521	0.0247925469062	0.0433432258292	0.0328881877194
a30	0.28982332578	0.00511246653592	0.0340911811628	0.273358485972	0.00579861174938	0.101780791789	0.142386563669	0.0605766341013	0.0152975055507	0.0227803956354	0.0297519896097	0.0192420552398
a31	0.366137317593	0.00509753167864	0.0232840340543	0.278723813991	0.00679052124979	0.0878785695963	0.12941856889	0.0411040933671	0.0128953126836	0.0164933575451	0.0193727148699	0.0128041867466
a20	0.404376085864	0.0144656527262	0.0270653433514	0.20921907333	0.0162144197499	0.0725326655321	0.126947513963	0.0401797084557	0.0207250473945	0.0235121151817	0.0245986726233	0.0201637345822
a31	0.251437175288	0.0248707265754	0.0356071437838	0.18970896611	0.02662188125	0.081892641844	0.212467297988	0.0517201641519	0.0303476551315	0.0335525627272	0.0323652655411	0.0294085641941
a37	0.201583966429	0.0326440848585	0.0430604595946	0.178376463703	0.03494772275	0.0881248192813	0.212097069329	0.0580445230506	0.0368953520438	0.0403976525757	0.0379419591804	0.035885986398
a35	0.10794563581	0.0377089172862	0.0550952275315	0.300365274568	0.0436398875833	0.100677928427	0.139671669776	0.0502230436835	0.0431100396813	0.0407083008586	0.0417836980601	0.0390704337993
a11	0.0747886776033	0.0369109390954	0.0581824135105	0.375762534856	0.0446519718611	0.106403069476	0.0997471799253	0.0448135045612	0.0424386015604	0.0380566089529	0.0408296626867	0.0374148932664
a46	0.0671031658678	0.0367751610318	0.0639001245035	0.398449814952	0.046335551287	0.118177263159	0.0716479223084	0.0421619658537	0.0427115415201	0.0367251383176	0.0395948195622	0.0364175710888
a31	0.0718802119559	0.0417117416773	0.0650869968345	0.299060419984	0.0492862317623	0.112513831053	0.137975396436	0.0484631506179	0.04674392384	0.0423445351059	0.0433570708541	0.0415764963629
a46	0.082814680652	0.0528963225591	0.0675033542782	0.195359108328	0.0576119872541	0.098660660351	0.166325245479	0.0596106315393	0.0568313379467	0.0540999193686	0.054633977618	0.0536527507876
a18	0.0883888202173	0.0620114961864	0.0755415830927	0.180811326109	0.066946652418	0.101625126784	0.10567940516	0.0649852751798	0.0660271226489	0.0621431417895	0.063164769206	0.0626752682625
a31	0.108317530072	0.0687696720621	0.0777648326976	0.13836352537	0.0715009954727	0.0923776155947	0.09301149172	0.0704250417266	0.0713203342163	0.0686716539298	0.0700487280687	0.0694285940875
a1	0.134674006691	0.0722827856874	0.0774600108992	0.105668423457	0.0731682064909	0.0837901785316	0.08712872724	0.0730979639089	0.0739250814054	0.0721574599766	0.0736064680229	0.0730407126958
a20	0.127331288897	0.0758979155625	0.0788739436331	0.094817912819	0.0764182371636	0.0826803395105	0.08163806908	0.0761697346363	0.0770041291351	0.0758124386589	0.0768674780076	0.0764885188986
a31	0.117323476299	0.0779195005208	0.080090971211	0.089156424273	0.0781021673879	0.0821281245035	0.0838654996933	0.0781405448788	0.0785792817117	0.0778089228863	0.0785819593359	0.0783031046329
a27	0.113088455433	0.0787004668403	0.080593533737	0.087496348091	0.0787926491293	0.0820801795012	0.0844716665644	0.0788981796263	0.0791747539039	0.0785710809621	0.0791826364453	0.0789500298776
a31	0.117943565144	0.0778446172801	0.080183964579	0.0866261860303	0.0778337897098	0.0814140631671	0.0877974888548	0.0781749695421	0.0782250146346	0.0776641303207	0.0782631554818	0.0780290766259
a46	0.127424328381	0.0769945674267	0.0794339715263	0.0847943140101	0.0768142299033	0.080254334389	0.0881577079516	0.0773048948474	0.0773848382115	0.0767794001069	0.0774487651606	0.077208695542
