 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.0924720955	0.1389157775	0.61167652	0.0008899933985	0.022572772	0.00172043784675	0.089004059	0.0427483935
a20	0.0423640301667	0.0709234271667	0.740575586667	0.000310504579167	0.0767680996667	0.000588049678083	0.0406987274	0.0277715785
a11	0.0278568370556	0.0316794137222	0.734367828889	0.000162755897056	0.148463476556	0.000236825990694	0.0188178072	0.0384150145
a10	0.0161849838519	0.0170146570407	0.79812342963	0.000123458802352	0.117710496852	0.000131063298898	0.0107790416667	0.0399328145667
a39	0.00817344388397	0.0071581289469	0.916061186543	0.000295386980784	0.0455138239507	0.000224963611633	0.0054064364889	0.0171665809222
a7	0.0524997280613	0.0122638977823	0.810086718848	0.00759403716026	0.0401699649836	0.00386796034721	0.0302818818296	0.0432357833074
a37	0.0835835033538	0.0169166785941	0.620780172949	0.0164473013868	0.0809213649945	0.00810009411574	0.0562502226099	0.117000671102
a8	0.0459867444513	0.0101684696314	0.412471638983	0.0133557251623	0.0883882969982	0.00868922303858	0.0962177562033	0.324722160367
a18	0.0190563978171	0.0105060536438	0.212152965994	0.0104385867541	0.0704367509994	0.00985599667953	0.183206905401	0.484346346789
a46	0.023903296939	0.0269710562146	0.144687443665	0.0304717192514	0.0677365469998	0.0364705022265	0.217883408467	0.45187601893
a31	0.0470005949797	0.0289562674049	0.285794641222	0.0402787724171	0.0665857506666	0.0567911984088	0.163878364489	0.31071438131
a18	0.0596844036599	0.0517921084683	0.332270630407	0.0495609984724	0.0848915918889	0.0680773038029	0.159631046496	0.194091885437
a24	0.0744305245533	0.115591577823	0.244559243469	0.0762883344908	0.0805821546296	0.0835698379343	0.147562419832	0.177415898479
a28	0.0735682795178	0.123713572608	0.270530857823	0.101806751497	0.0836034122099	0.0986346093114	0.100962057611	0.147180449493
a31	0.0676295058393	0.081840897536	0.331980529274	0.0951415358323	0.0921170074033	0.133074126437	0.0904263392037	0.107790046498
a20	0.0736308799464	0.075335354512	0.323776423091	0.0822445839441	0.0848094424678	0.177558698812	0.102896996401	0.0797476254993
a31	0.0975272066488	0.081735463504	0.232956094364	0.0857375879814	0.0940086874893	0.205927756271	0.120418210467	0.0816889851664
a3	0.10684166555	0.077874221168	0.195034208121	0.0891145026605	0.0962127258298	0.244161988757	0.107088101822	0.0836725683888
a31	0.104465275183	0.0857733837227	0.17266798604	0.0985723508868	0.101962723943	0.241700532919	0.106057730607	0.0887999994629
a20	0.109751045061	0.0914424379076	0.15085817868	0.0978119136289	0.104577029981	0.23287908764	0.116577066869	0.0961032231543
a31	0.126318048354	0.0968783359692	0.13615234956	0.10035142121	0.103635889994	0.216202052547	0.12125651229	0.0992053810514
</S>	0.154294519177	0.102502352985	0.13605079478	0.103096225605	0.107974854997	0.170112681273	0.120084261145	0.105884305526
