 	questo	muro	vuole	uno	specchio	</S>
a31	0.50465499	0.015458758	0.0088855105	0.0028692011983	0.4150707672	0.0530607805
a24	0.720030843333	0.012498455	0.0237251081667	0.00106733444163	0.2073097472	0.0353685805
a31	0.797866627778	0.009982568	0.0285144193889	0.000476150968543	0.1366264255	0.0265338756333
a41	0.881588475926	0.0163248183333	0.0210692981296	0.000952119900848	0.0479559572667	0.0321093540111
a39	0.866128528642	0.0196581294444	0.0296373740432	0.00203424380028	0.0253832617556	0.0571584466704
a43	0.890242792881	0.0130886950481	0.0263729756811	0.00302440576676	0.0182161059185	0.0490549358901
a24	0.897014397627	0.012162512916	0.017761791227	0.00960978158892	0.0319936036395	0.0314578689634
a37	0.854569752542	0.0156408133053	0.0177699737423	0.0179821095296	0.0593396445465	0.0346977039878
a20	0.820468194181	0.0179553097684	0.0198247085808	0.0234067961765	0.0662170648488	0.0521278869959
a41	0.763342444727	0.0194131232561	0.0237192811936	0.0301756500588	0.0829713949496	0.080378087332
a18	0.663538204909	0.0238147160854	0.0324858373979	0.0420256556863	0.119513568317	0.118622040777
a31	0.57249463497	0.0406615776951	0.065823392466	0.0722873785621	0.119739916106	0.128993136926
a11	0.48805759499	0.055034850565	0.089317405822	0.0837685141874	0.121535365369	0.162286255642
a31	0.415007664997	0.0759650781883	0.100822823607	0.0924992393958	0.13546763179	0.180237533881
a29	0.347137891666	0.103843676063	0.130447414536	0.111513749799	0.14336497393	0.16369230996
a7	0.277743260555	0.124638192021	0.156351384845	0.120250633266	0.150476837977	0.17053972332
a31	0.233881090185	0.144800804007	0.165811684948	0.140551111089	0.150086869326	0.16486847444
a37	0.201943776728	0.154579428002	0.166818308316	0.15219289703	0.159509316442	0.16495631148
a31	0.187633618909	0.158839552667	0.167700056105	0.15679025901	0.163391182147	0.165645360493
a20	0.177238446303	0.161697114222	0.165250312035	0.16170154967	0.167926994049	0.166185583498
</S>	0.172449673152	0.161914212111	0.164201586018	0.162478559835	0.171576087025	0.167379861749
