 	aveva	lavorato	tutta	la	settimana	</S>
a31	0.0523383628	0.431489412	0.456878335	0.0077499459455	0.01415860605	0.0373852955
a20	0.0185915737	0.488393204	0.446132178333	0.00260278356617	0.0272444643833	0.0170357335
a31	0.00678075985333	0.483745301333	0.468894142778	0.00090598333939	0.0317830296944	0.0078907258
a28	0.00295648763778	0.511245767111	0.304621504259	0.000386032069797	0.171268736465	0.00952142456667
a31	0.00166480655593	0.301067945704	0.45954364142	0.000189098869932	0.227826285488	0.00970820390889
a13	0.0109264012286	0.375441561901	0.476919860473	0.0196219213766	0.0950844541627	0.0220057853563
a18	0.0201298624095	0.673261310634	0.189402088158	0.0292444587922	0.0449888567209	0.0429734261188
a31	0.0675749561365	0.661448450211	0.116678617386	0.0331421285974	0.0718704385736	0.0492854253729
a27	0.0986492020455	0.47073090007	0.136735052462	0.0611964395325	0.144970366191	0.0877180384576
a31	0.221506754015	0.30225025169	0.140450814154	0.0676304128442	0.169201625397	0.0989601294859
a20	0.289435978005	0.201307548897	0.138944364718	0.0867546219481	0.178173585132	0.105383879829
a31	0.225157196002	0.183618669632	0.147171421573	0.122597063983	0.182586868377	0.138868769943
a39	0.208990205334	0.174954489877	0.154460273858	0.140079481328	0.172929096126	0.148586453314
a31	0.205122821778	0.170024036626	0.157610574619	0.145931770443	0.169385758709	0.151925044438
a33	0.205034800593	0.158707998875	0.156372948206	0.145633426814	0.17838036957	0.155870444813
</S>	0.184838655297	0.156726914438	0.154085734103	0.148071758407	0.192265509785	0.164011407406
