 	non	ha	che	li	aspettiamo	</S>
a46	0.08409668135	0.0077132202	0.032716903	0.00227662287	0.7257987	0.14739789
a31	0.0863029967833	0.0099906994	0.0348001486667	0.00106499489667	0.7741286	0.0937125898667
a15	0.0631384319278	0.257331130467	0.0650391972222	0.000633583192223	0.578718863333	0.0351387836889
a31	0.155828570643	0.496723776822	0.121860755741	0.000519202924074	0.209741283778	0.0153263444296
a28	0.389325163548	0.330259283941	0.10716225858	0.00100399703469	0.090274378926	0.0819748474765
a20	0.623822634516	0.130220147314	0.0546261671933	0.0028434064449	0.058114610642	0.130372980826
a11	0.531170208172	0.108858400105	0.0596599250644	0.062857879715	0.139219889547	0.0982336486087
a31	0.471078439391	0.100982190035	0.0654369786881	0.090228913905	0.165501028516	0.106772426203
a11	0.436938846464	0.121460853345	0.0687907335627	0.093124718635	0.162790861505	0.116893993401
a31	0.293029685488	0.158794251115	0.102249976521	0.126441102878	0.191561967168	0.127923012467
a46	0.260650141829	0.155837383705	0.12327454884	0.136954987626	0.175586909056	0.147696024156
a31	0.215199253943	0.162323484568	0.141636889613	0.151326792542	0.175337656352	0.154175924719
a11	0.191104647981	0.165098374856	0.154115286538	0.158593724181	0.171758095451	0.15932985824
a31	0.178837815994	0.166308848285	0.160208418846	0.162803254727	0.17062878515	0.16121283608
a11	0.175486391998	0.165604129428	0.163336769615	0.164236054909	0.167780711717	0.163555942027
a46	0.169173293999	0.166285946476	0.165507996538	0.166123308303	0.167847430572	0.165062067342
</S>	0.167913792	0.166330373238	0.166057463269	0.166480234152	0.167486255286	0.165731918671
