 	che	consuma	poco	benzina	</S>
a31	0.529508565	0.022035932	0.000764425523	0.00037858769915	0.44731248175
a41	0.831429395	0.01206848852	0.000275262643	0.000132536193817	0.156094317083
a31	0.612364824333	0.00425302571	0.000857711934333	0.00359092120594	0.378933507694
a28	0.208377092568	0.00157528232333	0.00105600738278	0.00482957323531	0.784162029231
a24	0.123117765979	0.0468153748444	0.0411362877656	0.126144768245	0.66278579641
a31	0.182387711993	0.109545624948	0.125705895922	0.231521726082	0.350839042137
a11	0.206107283998	0.146634824983	0.229878441974	0.199135218694	0.218244252379
a31	0.196293281333	0.172454901661	0.270054610658	0.186450549565	0.174746655793
a46	0.192991043778	0.17693124722	0.227982913553	0.201900369855	0.200194418598
a31	0.198017471259	0.176556159073	0.196578817851	0.205620536618	0.223227026199
</S>	0.213295455629	0.177180494537	0.187236773926	0.195377483309	0.226909793099
