 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.2953415815	0.01372250035	0.098775848	0.20149406	0.057528099	0.03256693035	0.2668312825	0.0013743095355	0.00085349275655	0.031511852
a41	0.1611899815	0.004750859779	0.150976998	0.314149526667	0.0698580103333	0.011716091603	0.259008439833	0.000474636348833	0.00029055953155	0.0275848376667
a31	0.110844043167	0.00308847815533	0.354318922667	0.325234888889	0.0725319567778	0.00830498912067	0.111149495611	0.000179903247278	0.00010394569435	0.0142433556889
a20	0.0448525800557	0.00253884388378	0.564528107556	0.264746016296	0.0488207472593	0.00720201349689	0.0596150288037	9.0171983426e-05	5.921929495e-05	0.0075472870963
a31	0.0200275686852	0.000870969788593	0.644182735852	0.267584752099	0.0381012020864	0.0024765691203	0.0235196822012	5.44656266753e-05	4.41839601833e-05	0.00313788117543
a37	0.0225357505617	0.000383471601531	0.447208869617	0.276457677366	0.0793900886955	0.00145453830477	0.1598371064	0.000318926601092	0.000225439680594	0.0121881401351
a16	0.0288960875206	0.00028444856051	0.154740970872	0.250988759122	0.127249706232	0.00159841500159	0.369627822133	0.0010931763437	0.0028307655802	0.0626898767117
a35	0.0624650445069	0.00315151333684	0.0578397782907	0.288255693041	0.103217037411	0.00303775313386	0.364685847378	0.00390590191457	0.00484157872673	0.108599878904
a24	0.117090131502	0.00794580544561	0.0320893487636	0.332300404347	0.0567601628037	0.0134773127113	0.275531182459	0.0101824236382	0.0240842854422	0.130538936301
a31	0.267085350501	0.0069214837152	0.0225364724212	0.282765368116	0.0385139742679	0.0181474842371	0.212083584153	0.0125956265461	0.0318724711474	0.107478180434
a39	0.388683440167	0.0164411704717	0.0268355936404	0.217640049372	0.035618761756	0.0380172227457	0.167600478051	0.033390454182	0.0220696913825	0.053703124478
a31	0.369873466722	0.0200983284906	0.0299583758801	0.235773153124	0.0434346359187	0.0469344919152	0.156272066017	0.0439723427273	0.0212438081275	0.032439339826
a20	0.254653362241	0.0119664778302	0.0256693186267	0.240012044375	0.0644733803062	0.0856635883051	0.213444188672	0.0555825255758	0.0274283027092	0.0211068536087
a31	0.292503560747	0.0099694178434	0.0228237782089	0.179011484792	0.0691033071021	0.103475247768	0.210329352891	0.0633832098586	0.0340603782364	0.0153403175362
a3	0.305244853582	0.0118644395145	0.0251762267363	0.158635171597	0.076245921034	0.107066760923	0.167941154297	0.0803501112862	0.0522245820788	0.0152508375121
a20	0.139217944527	0.0208714561715	0.0443759742454	0.129086573866	0.0958845003447	0.146504370308	0.176010408099	0.154340157095	0.0776815903596	0.0160270621707
a31	0.165651154842	0.0290095723905	0.0520076580818	0.112619659955	0.0916607847816	0.116630469103	0.1467412127	0.161644745698	0.100039301787	0.0239954670569
a37	0.161221423281	0.0317531257968	0.0446993200273	0.100798020318	0.106347142927	0.102730002034	0.157363097567	0.134271528566	0.129778080596	0.0310382763523
a31	0.124674199427	0.0444980442656	0.0535941306758	0.098528470106	0.111888235642	0.105950857345	0.150981261189	0.126793746189	0.138576726865	0.0445143394508
a20	0.122884779809	0.0596235294219	0.0650645635586	0.0943274750353	0.108350956547	0.098350957115	0.156772989063	0.10466534373	0.129706193622	0.0602532011503
a28	0.0877088599363	0.065001146474	0.0685194345195	0.0872534450118	0.112741485516	0.0973395103717	0.174421106354	0.103546756243	0.138389905874	0.0650783250501
a31	0.106449553312	0.0741419654913	0.0771276215065	0.0889515650039	0.102754826505	0.0917099881239	0.143373260118	0.104550702081	0.136672511958	0.0742679916834
a20	0.118173541104	0.0829325268304	0.0855725138355	0.094107581668	0.100698618502	0.0953854240413	0.127120941373	0.0978622906937	0.114986393986	0.0831601555611
a31	0.117104443701	0.0883090339435	0.0906116112785	0.097064802556	0.100543467834	0.0977807913471	0.119035060458	0.0959314802312	0.105127867995	0.0884914435204
a33	0.1127337979	0.0853886479812	0.0876794404262	0.097543694852	0.104156875945	0.109712447116	0.132338060153	0.0899125834104	0.094180142665	0.0863543298401
</S>	0.09642122395	0.0806811339906	0.0829095102131	0.096006550426	0.110397392973	0.122722183558	0.156381030077	0.0848779817052	0.0872241563325	0.08237885292
