 	forse	stanno	ancora	svegli	</S>
a31	0.00308057605	0.094764028	0.33133446	0.547715325	0.0231056315
a10	0.0123069438833	0.117752226	0.299553403333	0.518929891667	0.0514575491667
a20	0.0249021842944	0.134448748667	0.176771593111	0.382769490556	0.281107993056
a31	0.0251615270981	0.223647336222	0.26786582637	0.152526873519	0.330798479019
a18	0.0269917540327	0.353386452074	0.389036132123	0.093451603173	0.137134099006
a31	0.0281350430109	0.391978077358	0.445475400708	0.0680651997243	0.0663462925687
a35	0.029836394337	0.365359385786	0.473334800236	0.0898127365748	0.0416566874229
a31	0.061483664779	0.358079521929	0.412471250079	0.126238955525	0.0417265958076
a10	0.107142904926	0.33773794731	0.38094185336	0.133577065175	0.0406002196025
a20	0.131907698309	0.34707204577	0.313819414453	0.148059398392	0.0591414592008
a29	0.134378829436	0.34568549859	0.268796014818	0.159793832797	0.0913458630669
a20	0.191761456479	0.30772057953	0.230288154939	0.160448470932	0.109781391022
a31	0.259495528826	0.246136299843	0.20032798498	0.164983226977	0.129057033674
a28	0.259074082942	0.233807669948	0.19324482166	0.173310028992	0.140563446558
a8	0.274677507647	0.235543786649	0.19109416722	0.162957369664	0.135727150853
a21	0.266386662549	0.209425098883	0.191257529073	0.174616409888	0.158314266951
</S>	0.235521611274	0.205093974442	0.195155899537	0.186932769944	0.177295733476
