 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.0843776795	0.450408995	0.25562314	0.0044209459065	0.0169409421	0.03914992945	0.0400421173	0.085063504838	0.0239727865
a18	0.0707339095	0.472556025	0.373360606667	0.00148776599383	0.0074310895	0.0138582418733	0.0141274775533	0.0285554793713	0.0178894298333
a24	0.163466363167	0.362841605	0.334343188889	0.000512718039277	0.0117536572333	0.00475929360777	0.00482271090243	0.0102509035904	0.107249573278
a31	0.162424422389	0.463872388333	0.21814095963	0.000189493218092	0.0168689327444	0.00178384919926	0.00189341916548	0.00396855464013	0.130857991993
a37	0.122524468796	0.620760396111	0.152911433543	0.000475658390364	0.0165603795815	0.00913814883642	0.00499162628849	0.00893434005671	0.0637035455643
a0	0.118219537932	0.663910388704	0.0671253635143	0.00108491803012	0.0154657731938	0.0168810022788	0.0219159822628	0.0182609123522	0.0771361425214
a28	0.065897093644	0.706037362901	0.0304091771381	0.00129911217671	0.0107602012313	0.0144400324263	0.0613146917543	0.0160954831174	0.0937468841738
a18	0.0450104238813	0.590238280967	0.011715004946	0.00134055302557	0.00719513344377	0.0125342674754	0.213102660585	0.0111003750391	0.107763314725
a31	0.0905197912938	0.551456933656	0.0123160772487	0.00111278632186	0.00457751928126	0.00949883435847	0.231228071195	0.010339782013	0.0889502192417
a37	0.0955194617646	0.442102318552	0.0120632848496	0.00107931962062	0.00288733512709	0.00769054531949	0.370775641398	0.0106815470043	0.0572005707472
a20	0.0385972902549	0.215047676851	0.00508583351653	0.00118453977354	0.00257172674236	0.0073763099065	0.627326067133	0.0094203291681	0.0933902569157
a31	0.162504975085	0.20403393895	0.0222898819722	0.00223843715785	0.00342905651412	0.0137422991022	0.477632952378	0.018227357556	0.0959011173052
a24	0.209000106362	0.164215262983	0.0346836183241	0.00741115771928	0.00893361417137	0.0336176170341	0.455280727459	0.0375229945187	0.0493349074351
a31	0.199131950121	0.120108257661	0.0338139844414	0.0100248226731	0.0123296737238	0.0459844323447	0.487441742486	0.0536516801729	0.0375134464784
a20	0.193120455707	0.10280565922	0.0488585764805	0.0235078243244	0.0242385345746	0.0881105674482	0.399692030829	0.084255073391	0.0354112418261
a31	0.169258430902	0.06523302574	0.0459306741602	0.0285532644415	0.0281954211915	0.0954815958161	0.453015726943	0.0866155344637	0.0277163252754
a18	0.164338852634	0.0524680112467	0.0556522700534	0.0454449431472	0.0458951680638	0.104181338605	0.408882488981	0.0974479181546	0.0256890267585
a41	0.0777939632113	0.0538293894156	0.0993474233511	0.0770329093824	0.0870651826879	0.160583702868	0.305519582994	0.108269998052	0.0305578749195
a35	0.0602177110704	0.0583719388052	0.141039787784	0.0915685047941	0.117358514229	0.192579880956	0.216086694331	0.0809403563507	0.0418366533065
a24	0.0674231403568	0.0698006529351	0.157210662595	0.101271114931	0.12962221141	0.207445536985	0.13198839811	0.0775071871169	0.0577311144355
a28	0.0801446501189	0.080672127645	0.144553447532	0.099253884977	0.12014626047	0.190343695662	0.12626244937	0.086089039039	0.0725344398118
a31	0.12889909004	0.084668739215	0.119238974177	0.0906923599923	0.10279629849	0.148797059887	0.159698593123	0.087691073013	0.0775178299373
a11	0.14804813668	0.0889126510717	0.104673886392	0.0877631669974	0.0941513244967	0.121650862962	0.181114957708	0.091752397671	0.0819326299791
a31	0.146989688893	0.0938137300239	0.101814152131	0.0899649956658	0.0938463431656	0.112892982654	0.177617942569	0.0963811042237	0.086679059993
a20	0.150669899631	0.0985180316746	0.102565552044	0.0939007565553	0.0964206680552	0.109972238885	0.15886101419	0.0974737564079	0.091618103331
</S>	0.130461609816	0.102511665837	0.108211988022	0.0991755182777	0.101840742028	0.116742011443	0.143331612095	0.101763098204	0.0959617766655
