 	hai	già	mangiato	</S>
a38	0.42048245	0.542474385	0.02457281635	0.01247040365
a31	0.543974983333	0.436990018333	0.0123379266833	0.00669710988333
a20	0.711601727778	0.274603412778	0.00896907972777	0.00482578142778
a31	0.825259792593	0.165942440926	0.00451593107592	0.00428183074259
a27	0.615659530864	0.234531570309	0.0684256993586	0.0813831919475
a31	0.313147513621	0.488889740103	0.0910087323195	0.106954013949
a20	0.26011493454	0.621814536701	0.0681472399732	0.049923309283
a31	0.344638731513	0.464435512234	0.142617063324	0.048308707761
a39	0.459518430504	0.288413677411	0.186682264441	0.065385642587
a20	0.518095053501	0.196077225804	0.196671368147	0.0891563441957
a10	0.4156171245	0.178968981935	0.281557356049	0.123856531399
</S>	0.30470927225	0.199845260967	0.345936658025	0.149508840699
