 	l	ho	sentito	che	viene	</S>
a34	0.00150211445	0.00133408735	0.994362725	0.001675295203	0.0005023067105	0.000623555255
a46	0.00183540081667	0.00125701896	0.994498958333	0.000699570503	0.000176557378167	0.00153256702167
a41	0.0293527558389	0.00608301206333	0.715392859444	0.0142595365343	0.00528800109372	0.229623899941
a19	0.152679261946	0.0353821760211	0.302434064815	0.0898620255114	0.0853684153646	0.334274086647
a31	0.301022107315	0.0479595126737	0.152393243272	0.15304746517	0.179584405122	0.165993262216
a20	0.306857832438	0.0955328682246	0.104445703091	0.13375056839	0.229072925041	0.130340080739
a31	0.229126134146	0.107471339242	0.0506422940303	0.20580783613	0.297080688347	0.109871680246
a24	0.172382092715	0.0842794395807	0.0423254090101	0.274755115377	0.312411479449	0.113846443415
a31	0.125477302238	0.0836427775269	0.04367473067	0.237891518459	0.38722824315	0.122085416138
a23	0.0875611600793	0.0546007968423	0.0455613212233	0.22094776282	0.43898507105	0.152343897046
a20	0.0758162593598	0.0616104109474	0.0688982437411	0.189235114273	0.361915923683	0.242524059015
</S>	0.0801778746799	0.0731007584737	0.0790559668705	0.161304297136	0.330417876842	0.275943219508
