 	lo	posso	finire	di	scrivere	</S>
a20	0.9004258	0.0489413232915	0.004638214329	0.00354284969062	0.0368330981	0.00561874606
a31	0.961583916667	0.0170281943582	0.00154848944567	0.00118239658372	0.0167672277667	0.001889790338
a39	0.886053702222	0.0067166621194	0.00054518649389	0.000548754207673	0.100110300922	0.006025422724
a24	0.813018514074	0.00259287304647	0.00021588609563	0.000373068892558	0.165764613641	0.018035113908
a18	0.832842561358	0.00191323925549	0.00186831306754	0.00321501743419	0.109727135214	0.0504337833027
a24	0.680372797119	0.0201808099185	0.0777549053558	0.0769410234781	0.0661106890713	0.0786398177676
a31	0.55277631904	0.0357191909728	0.115056041785	0.116563179159	0.0996732830238	0.0802120042559
a20	0.415299536347	0.0529019853243	0.191286220595	0.150427584386	0.115318142341	0.0747665214186
a31	0.261451795449	0.0921802584414	0.248294193532	0.190656311462	0.11381009878	0.0936073354729
a1	0.22605834515	0.121417116147	0.222586861177	0.181152680487	0.132454771593	0.116330248491
a31	0.204092631717	0.135668205382	0.217425517059	0.179914976829	0.136385485864	0.126513206164
</S>	0.231476000859	0.140628232691	0.181912888529	0.163414403415	0.145489642932	0.137078843082
