 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.220203048	0.385706045	0.107901796	0.1287707035	0.0575634229	0.034384372	0.065470642
a31	0.114094194667	0.361126752667	0.121939435333	0.172926420167	0.0234396009	0.163140022667	0.0433336173333
a6	0.0845532882223	0.281698661889	0.153233998444	0.230625066722	0.0122676170333	0.205507252789	0.0321141497778
a31	0.0547641060741	0.414829747296	0.241467466148	0.189838748907	0.0053559577111	0.071660582163	0.0220834277926
a37	0.0875231886914	0.452738849099	0.221904568716	0.150174882969	0.00383914877037	0.025598938921	0.0582204351309
a31	0.12918944423	0.398964356366	0.161387959572	0.210631037656	0.00494519529012	0.0117490308403	0.083132987377
a17	0.08798003441	0.288182288789	0.124511981524	0.222194332552	0.01133936623	0.0174029526134	0.248389024792
a31	0.05151952447	0.165913584263	0.0761789898413	0.257338877517	0.0121109426433	0.0350113785378	0.401926688264
a17	0.0327181851567	0.0979291660877	0.0536752626138	0.287029725839	0.0100789814478	0.0877517005126	0.430817009421
a31	0.0166562830522	0.0799428320292	0.0692775558713	0.30354363528	0.0096787180826	0.0996479035042	0.421253086474
a8	0.0214075133507	0.112586520676	0.0902624752904	0.31121548176	0.00965626562753	0.120864624501	0.334007112158
a31	0.0260592151169	0.116167364559	0.136668161763	0.21252801392	0.0120574908758	0.175113814834	0.321405927386
a28	0.0274460533723	0.0807052805197	0.136030287254	0.16480069464	0.0227566799586	0.199709128278	0.368551885795
a0	0.0607058204574	0.13786498484	0.074604582418	0.104926288213	0.0321459619862	0.224924192759	0.364828201932
a41	0.0973923351525	0.215298771613	0.0676941841393	0.0875734027377	0.0413712916621	0.243301974253	0.247368070644
a39	0.126978415051	0.224338260538	0.0762627413798	0.102203254246	0.0649652638874	0.252642868084	0.152609233548
a31	0.153163451684	0.184635836846	0.0923997837933	0.113630896082	0.0869993762958	0.242300496028	0.126870184516
a39	0.134320413895	0.171248442282	0.106987079264	0.108198563361	0.0898245017653	0.272920238676	0.116500756505
a31	0.119520514632	0.168971874094	0.115790744421	0.110039987787	0.0946826019218	0.276208276225	0.114786007168
a18	0.123998521544	0.152129354698	0.122417604807	0.118109630929	0.105764443974	0.257864998742	0.119715470723
a31	0.137218627181	0.146568468233	0.124388988269	0.122096911976	0.113289954658	0.232964662914	0.123472411908
a18	0.147916452394	0.141836192744	0.130555489423	0.129593410659	0.123401601553	0.196288407638	0.130408440636
a31	0.160175350798	0.139381784248	0.131616143141	0.131923916886	0.127400290518	0.177214889213	0.132287596879
a39	0.164319896933	0.138514191416	0.132729261047	0.132866912295	0.129558430173	0.169061273071	0.132949992293
a41	0.146904472311	0.142020730472	0.135440617016	0.135395930765	0.133025083391	0.171357894357	0.135855250764
a8	0.14515240077	0.143147800157	0.138474645672	0.139145306922	0.13732660113	0.157765368119	0.138987876921
a31	0.167622550257	0.139347553386	0.136456335224	0.137845855641	0.136195507043	0.14585345604	0.136678718974
a46	0.174065060086	0.137813851129	0.135889921741	0.137297125214	0.135777879014	0.142880325347	0.136275816325
a8	0.153232896695	0.141390330376	0.13888087058	0.140055771738	0.138482373005	0.148188568449	0.139769188775
</S>	0.148460298348	0.142393355188	0.13981021529	0.140807695869	0.139378211503	0.148728279224	0.140421954387
