 	non	sapeva	dove	a	stare	</S>
a20	0.0129498335	0.0132553835	0.3706851507	0.00506729275	0.391000855	0.207041435
a31	0.0608036271667	0.0458273885	0.5125371969	0.0153363477833	0.188149441667	0.177345958333
a37	0.0785263407222	0.0725251408333	0.322665236967	0.0216593225944	0.352332243889	0.152291669444
a38	0.0320639395741	0.0443348324444	0.225983240322	0.0424958991981	0.37000411063	0.285117929815
a31	0.0137115113914	0.0219181829815	0.229254950107	0.0549296877327	0.133684914543	0.546500726605
a41	0.00698499333047	0.0153477779938	0.130004449036	0.0394501162442	0.0605876718477	0.747625008868
a10	0.00431683401016	0.00997747899793	0.055795741012	0.0314400944147	0.0582424526159	0.840227436289
a20	0.00513220490339	0.0148349173326	0.0304242736707	0.0405893248049	0.0701296925386	0.838889588763
a9	0.0113961519678	0.0370087374442	0.0405935322236	0.104853208268	0.0756478825129	0.730500456254
</S>	0.0168065719839	0.0532760887221	0.0532335461118	0.155720684134	0.0807018712565	0.640261203127
