 	le	melanzane	vogliono	girate	</S>
a20	0.089639507853	0.09660536869	0.63255705	0.158437004	0.02276108535
a31	0.081843107853	0.134569835357	0.61042935	0.162982604	0.0101751208167
a39	0.080520148951	0.149453243786	0.442132	0.316779134667	0.0111154350722
a41	0.0284884041503	0.0522532476953	0.57517597	0.296117711556	0.0479645976907
a18	0.0108306930168	0.0180665853318	0.590889343333	0.218734857185	0.161478467897
a28	0.00541126427227	0.0082198603106	0.362860097778	0.399062859062	0.224445905966
a13	0.00705670372409	0.00726974930353	0.178901542593	0.536432896354	0.270339115322
a14	0.017614228408	0.0159889287678	0.093744524531	0.507541102118	0.365111218441
a39	0.0677560708027	0.0430272545893	0.048487227177	0.474949860706	0.365779586147
a31	0.0770296746009	0.0434613244298	0.0483880053923	0.541929533569	0.289191458716
a6	0.078805815867	0.0516520727099	0.0408433087974	0.554345457856	0.274353342905
a20	0.112574598622	0.08567330757	0.0262024962658	0.492213245952	0.283336357635
a31	0.090409596874	0.07197195419	0.0596140094219	0.507812695317	0.270191749212
a46	0.066928042958	0.0547883950633	0.070425265474	0.526349508439	0.281508803071
a18	0.086188120986	0.0934679970211	0.0533904874913	0.476187612813	0.290765801024
a24	0.115040493662	0.136217695674	0.0694128858304	0.370298704271	0.309030243675
a31	0.149235214554	0.156435855225	0.118495491943	0.295968804757	0.279864647892
a17	0.166030971518	0.162771495075	0.148140790648	0.261021411586	0.262035339297
a11	0.162032927173	0.166606105025	0.142004383549	0.254308757195	0.275047846432
a20	0.170535995724	0.178400491675	0.150637574516	0.236952502398	0.263473442144
a24	0.170138845241	0.178497323892	0.151954578172	0.234695267466	0.264713974048
a31	0.18050814508	0.183051807964	0.166170409391	0.224445112489	0.245824511349
a37	0.191832651693	0.190110842655	0.182733589797	0.212264747496	0.223058157116
a31	0.194144997231	0.193193930885	0.188447056599	0.208351799165	0.215862205705
a20	0.196932379077	0.196153880295	0.192737735533	0.205697293055	0.208478731902
a31	0.198149866359	0.197050350098	0.194093085178	0.204823837685	0.205882887301
</S>	0.200297443179	0.197539130049	0.196822602589	0.202746188843	0.202594643651
