 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.615142475	0.0235525256	0.038780873225	0.075615264025	0.0102382819	0.002920996257	0.040999517	0.1927500625
a31	0.634389941667	0.0288097658667	0.0388806767983	0.0757316140083	0.00362546146	0.000994035343333	0.0327095577667	0.184858956833
a7	0.655895327222	0.0207861089556	0.0186741836561	0.0310683236694	0.00169620614667	0.000395374617444	0.0904036086889	0.181080881611
a31	0.555985909074	0.0690650793185	0.0154664658854	0.0466104342231	0.00113001076222	0.000203821755815	0.11120201623	0.200336270537
a21	0.416673095025	0.0861396341062	0.0163122952951	0.050463732741	0.0118662785341	0.00137733635194	0.0894087020767	0.327758956846
a31	0.388353203675	0.0740394907021	0.0146017385984	0.027871005247	0.0175326512447	0.00224806718398	0.0927659173589	0.382587988949
a11	0.411275961225	0.130386271901	0.0127882430328	0.018691250749	0.0114617028149	0.0170258141613	0.0948122557863	0.30355851965
a31	0.263335957075	0.129349329967	0.0219357873443	0.00998649891633	0.0132744792716	0.0328057963871	0.180318941929	0.348993199883
a46	0.197468819025	0.0986056993223	0.0399376324481	0.00954499763878	0.0237041524239	0.113937073796	0.237641493976	0.279160139961
a31	0.187939639675	0.0812053704408	0.112778737483	0.0125807155463	0.036094579808	0.154168804599	0.229296597992	0.18593557332
a17	0.169485878892	0.0606696401469	0.147205350828	0.0162010641821	0.0427688516027	0.158161361533	0.269184039331	0.136323836107
a20	0.0937565286307	0.0630179727156	0.109132108609	0.0292380270607	0.0541837938676	0.185620900511	0.336234156444	0.128816523702
a31	0.124596962877	0.0701861609052	0.112123859536	0.0513981800202	0.0777286479559	0.147006233504	0.294093948815	0.122865997901
a20	0.147238309626	0.0846884003017	0.123620668512	0.0757209280067	0.0981342593186	0.126932954501	0.223506192938	0.120158262634
</S>	0.126240977813	0.0941254001508	0.120687802256	0.0877835860033	0.104118269659	0.128651932251	0.212750716469	0.125641281317
