 	loro	non	vengono	non	li	aspettiamo	mangiamo	</S>
a20	0.00166223765	0.0004984854	1.6048753e-05	0.000233512105	0.00384829365	0.21841051	0.63839357	0.1369373595
a46	0.00146478812667	0.00268658833333	7.427523e-06	0.000554275648333	0.00141598172	0.259248383333	0.555396523333	0.179226019833
a39	0.00607628358556	0.0193379837778	1.10443076667e-05	0.00202802744944	0.00061441771	0.371282167778	0.409379307778	0.191270763278
a31	0.00762220846185	0.0336926299259	3.90048358889e-05	0.00668115098315	0.00038602368	0.446037469259	0.344209175926	0.161332367759
a20	0.00447751942062	0.329057980642	0.00015078106863	0.0106694193277	0.00165726477	0.354537562253	0.222288477309	0.0771609959197
a31	0.00542081647354	0.576618856881	0.00025203515621	0.0229351067759	0.00758369792333	0.215492269918	0.127120944436	0.0445762379732
a15	0.0416739441578	0.373899580627	0.00307274156874	0.0285604449253	0.0124997799744	0.209188179973	0.130314761479	0.200790535324
a11	0.0624166443859	0.156152351876	0.00648231412291	0.0197433949751	0.0181283066581	0.150953368324	0.133474120493	0.452649478441
a31	0.0579742431286	0.071793941292	0.0086385234743	0.0195646676584	0.0190671035527	0.239105051108	0.216760213498	0.367096261147
a46	0.0865685543762	0.139145164431	0.0228425013248	0.0427785738861	0.0305821418509	0.286790193703	0.221433394499	0.169859485382
a31	0.121864381459	0.16628165481	0.0261164315749	0.0472610166287	0.0347757662836	0.247018587901	0.2372683515	0.119413827127
a46	0.14291180382	0.178466141603	0.0300745636583	0.0501189342096	0.0352420354279	0.225601862634	0.248180269167	0.0894044110423
a31	0.16522780794	0.206652731868	0.0354138915528	0.0540023700699	0.0375503088093	0.192002850878	0.231796831722	0.0773532070141
a15	0.18436130598	0.195600405289	0.0395712941843	0.05265811369	0.0396748879364	0.176473626959	0.239928340574	0.0717320190047
a31	0.223635721993	0.22492533843	0.0520861290614	0.06325087423	0.0502067559788	0.139207718986	0.178334560191	0.0683528930016
a20	0.237601233998	0.210716599477	0.0676580120205	0.0740984360767	0.0634187753263	0.120002669662	0.152061421397	0.0744428176672
a18	0.185059644666	0.177898976492	0.0960077423402	0.100011517026	0.0930903051088	0.118235646554	0.133648456466	0.0960476858891
a46	0.149432014889	0.146735302164	0.11349927578	0.115447184009	0.11295535837	0.121574073851	0.126960060155	0.11339673063
a31	0.153196104963	0.134319857388	0.11632750526	0.117593931336	0.117575946123	0.121626436284	0.122398910052	0.116961298877
a15	0.154469444988	0.130350235796	0.11741180842	0.118307632112	0.118904965374	0.121650983428	0.120784426684	0.118120496292
a31	0.145443064996	0.129627148599	0.119823759473	0.120372939037	0.120562531791	0.122497472476	0.121571468895	0.120101635431
a37	0.142807951665	0.1296663562	0.120559169824	0.120961006346	0.120944360597	0.122703709159	0.121755712965	0.12060175181
a35	0.135232647222	0.1300225754	0.122384781608	0.122624610449	0.122149495532	0.12315254472	0.122567027655	0.121866303937
a31	0.137401099074	0.1279061418	0.122095582203	0.122360496816	0.122322180511	0.12341345324	0.122525012552	0.121976007979
a46	0.139190576358	0.127954817267	0.121759230734	0.122030633939	0.122028228837	0.12324192608	0.122164787517	0.121629785993
a31	0.138592268786	0.127485259089	0.121886176911	0.122145406313	0.122236201612	0.123417988693	0.122351587839	0.121885106664
a11	0.138733972929	0.127654279696	0.121848297304	0.122099133771	0.122164160537	0.123383186231	0.122296907946	0.121820063555
a31	0.138875297643	0.128553969899	0.121714002435	0.121986801257	0.121941296846	0.12319154541	0.122119735982	0.121617335852
a46	0.138936092548	0.128628039966	0.121651615812	0.121968577086	0.121966325615	0.12316122347	0.122079881994	0.121608219951
a20	0.133732050849	0.128474729989	0.122780178604	0.123058705695	0.122963220205	0.12351598749	0.122902290665	0.122572833317
</S>	0.131953425425	0.127772524994	0.123151624302	0.123425327848	0.123468082603	0.123776395745	0.123374160332	0.123078466659
