 	ora	ho	finito	di	scrivere	</S>
a23	0.387212755	0.28155972	0.09171037265	0.032245589725	0.17020521	0.0370663558
a31	0.607606498333	0.228541916667	0.0380361753167	0.0107589785117	0.100403016667	0.0146534058567
a28	0.576484346111	0.301182175556	0.0273852261056	0.0038403646439	0.0804353755557	0.0106724920089
a31	0.369301028704	0.545355688519	0.0190167257019	0.0015300397013	0.0556509291852	0.00914557870963
a41	0.448956636235	0.462316216173	0.0160164779006	0.00467543203377	0.0380153823951	0.0300198342765
a21	0.607937758745	0.225865448724	0.0304789506335	0.0136947340113	0.0460053577984	0.0760177294255
a24	0.551527599582	0.177688346241	0.0570474962112	0.0697306793371	0.0401679322661	0.103837931142
a31	0.504016446527	0.15003488208	0.0757369457371	0.109988429779	0.0665859587554	0.0936373343807
a39	0.394748918842	0.176130250693	0.0884858169124	0.158201246593	0.0824289285851	0.100004842127
a31	0.283474149614	0.220004206898	0.103853000637	0.184464962198	0.093182545195	0.115021140709
a28	0.235983726538	0.257935815633	0.125810198546	0.168423277399	0.108037005065	0.103809976903
a31	0.188031178846	0.270274131878	0.143310976182	0.1720208658	0.112783608355	0.113579225634
a20	0.179974419615	0.236781290626	0.144104358727	0.162923175267	0.139636522785	0.136580208545
a37	0.165479566538	0.213323930209	0.150155582909	0.167245391756	0.151755817595	0.152039676182
</S>	0.165080933269	0.196223325105	0.157342491454	0.167688510878	0.156870458798	0.156794243091
