 	è	facile	che	stanno	ancora	svegli	</S>
a31	0.019571750525	0.91435363	0.00336181474	0.019120952515	0.01450530515	0.005044098	0.024042473
a39	0.0109809861917	0.710059816667	0.03032911158	0.135361685505	0.0416219127167	0.024230827	0.0474156703333
a31	0.0102919187306	0.605517225556	0.0429699171933	0.206813621835	0.0527210635722	0.0312597605667	0.0504265247778
a0	0.00588987004353	0.471403213852	0.0399766067311	0.295625640612	0.0615743171907	0.0326255737556	0.0929047895926
a31	0.00245984194784	0.482151296617	0.0341170065104	0.285404760537	0.0618653967302	0.0320510239185	0.101950684864
a13	0.00132374581261	0.523181518872	0.0155677917701	0.169393650512	0.0784258212434	0.0599487853062	0.152158693288
a31	0.000693877434203	0.273068936291	0.0109901079234	0.186953770171	0.157372710414	0.0981016917687	0.272818891096
a37	0.000803480111401	0.40968597543	0.00777883917447	0.126609585057	0.142847987138	0.0963076272562	0.215966478699
a31	0.00118756307047	0.65895989181	0.00584064905816	0.061364830019	0.0661806127127	0.0990020977521	0.107464364566
a11	0.00136422632349	0.794848363937	0.00585677061939	0.038620897673	0.0340591747376	0.070708962584	0.0545416458553
a39	0.0023318897745	0.903997421312	0.00646703257313	0.0157431015577	0.0166968177459	0.0320320178613	0.0227317536184
a0	0.00440651462483	0.935016327104	0.0119643584244	0.0097615471859	0.0110277624486	0.0161632341538	0.0116603012061
a41	0.00583547124161	0.939196045701	0.0217988801415	0.0103251127286	0.00874230134953	0.0078909929846	0.00621122720203
a0	0.0115371236472	0.889409698567	0.0460211050472	0.0215738759095	0.0149530501165	0.0084428837282	0.00806232453401
a20	0.0189289222157	0.758774166189	0.112038878349	0.0496933386365	0.0309980000388	0.0149804542427	0.0145862858447
a31	0.0319648774052	0.54638564873	0.16670909945	0.126277056212	0.0637788633463	0.0348028207476	0.0300816129482
a30	0.0416449481351	0.40324809291	0.18579793315	0.187473388737	0.0879107711154	0.0515789062492	0.0423459269827
a41	0.060409865045	0.342738607637	0.182641477717	0.186394882912	0.0963258003718	0.0697611647497	0.0617281903276
a31	0.105600275015	0.257228395879	0.156915445906	0.173048840971	0.111268213457	0.10048738825	0.0954514567759
</S>	0.130715852508	0.21907629794	0.145083497953	0.162828825486	0.118481141728	0.113851684125	0.109962718388
