 	perché	aveva	lavorato	molto	</S>
a46	0.046660088	0.0106372461235	0.400195245	0.1108014185	0.431705975
a31	0.0604645503333	0.00768794145683	0.656558515	0.0662759568333	0.209013008333
a17	0.205531723444	0.00718365611894	0.633298688333	0.0449062239444	0.109079696111
a31	0.454038631148	0.00434419047298	0.443652896111	0.0198162069148	0.0781480707037
a37	0.458455337049	0.00335604332433	0.32225201537	0.00896472350493	0.206971868901
a31	0.55873747235	0.00177232128811	0.193505932123	0.00514699816831	0.240837252867
a18	0.746374940783	0.00535995090937	0.0931738443743	0.0237711387894	0.131320110856
a10	0.677231393594	0.0271082876365	0.0690448581248	0.0674492942631	0.159166190285
a31	0.526977657865	0.0309813421122	0.147511389375	0.0992328100877	0.195296836762
a46	0.474256109288	0.0588467182707	0.177998065125	0.110354115363	0.178545015587
a20	0.529830946429	0.128434242757	0.0896383607083	0.103994303121	0.148102138529
a11	0.446336135476	0.165016464252	0.0840117272361	0.11758996904	0.187045692843
a18	0.304953238492	0.174460221417	0.137143499079	0.156394093013	0.227048964281
a31	0.262606166164	0.165234880472	0.167404119693	0.170011091004	0.234743748094
a0	0.246689598721	0.166700283491	0.184470826564	0.177130890335	0.225008419365
a31	0.22252627624	0.18164874783	0.197426048855	0.188863496778	0.209535449788
a8	0.21660878208	0.18472775261	0.196953446285	0.200196955593	0.201513059929
a31	0.228926004027	0.18398684087	0.192739808762	0.200444345198	0.19390301331
a7	0.230774461342	0.18844162029	0.192870479587	0.194342728399	0.193570744437
a31	0.218337413781	0.193054080097	0.196682839862	0.195907619466	0.196018038146
</S>	0.220869506891	0.192778205049	0.195550299931	0.194852809733	0.195949119073
