 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.052032232	0.318087485	0.235039495	0.17042245435	0.14331498945	0.0156814454125	0.0048041017525	0.0606177735
a31	0.312497138667	0.30140338	0.217208048667	0.0710463510167	0.04914394165	0.00528508423917	0.00160489844047	0.0418111443667
a37	0.423393079556	0.199831555	0.260882066556	0.0775321903389	0.01835702655	0.00182164007306	0.00053871218279	0.0176437479889
a20	0.171045446185	0.283055361667	0.456588142185	0.072372851113	0.00693867815	0.000616519232153	0.000184248049397	0.0091987509963
a29	0.136758938395	0.416112420556	0.379096614062	0.0345320937043	0.00427122521667	0.000622783251851	7.52705069323e-05	0.0285306363321
a14	0.226101206132	0.411628140185	0.256040508021	0.0437598702348	0.0251251020722	0.00268175435062	5.93599656441e-05	0.0346040592774
a21	0.226514882044	0.303516996728	0.221726916007	0.0688588600783	0.151414127357	0.0136090349169	0.000353173468548	0.0140060050591
a31	0.128329435348	0.251324795576	0.236517452002	0.185032043359	0.176867830786	0.0155569603056	0.000445008452849	0.00592645680637
a20	0.0614322964493	0.299599211859	0.235789657334	0.27008892112	0.114542595262	0.0150202617685	0.00109840331428	0.00242862062212
a6	0.0515780934831	0.308297463953	0.146741390445	0.221195010373	0.234592451754	0.0327599745895	0.00266008663809	0.00217549057404
a31	0.0518662358277	0.199607204651	0.161752951482	0.210693040124	0.330895633918	0.0378385115298	0.00511772367936	0.00222867045801
a8	0.120431155276	0.13394435155	0.158682655827	0.221509523375	0.283721861306	0.0609788788433	0.0147314142265	0.00600014675267
a20	0.161204441759	0.105700060517	0.0997901722757	0.203791454458	0.288286663769	0.0966394832811	0.0314165707422	0.0131711385842
a31	0.30603915392	0.0768063395057	0.0702170884252	0.141781244819	0.273995247923	0.0837357487604	0.0332903842474	0.0141347951947
a37	0.34066674464	0.0753701458352	0.0634369488084	0.153029468273	0.244221932641	0.0727923585868	0.0329425214158	0.0175399180649
a31	0.357193791547	0.0919181666117	0.0694215619361	0.154467033424	0.20207481188	0.0657890378623	0.0355646351386	0.0235710176883
a24	0.371580121849	0.0972681768706	0.0765671396454	0.136631405141	0.168593691627	0.0682016076208	0.0456350217129	0.0355228602294
a31	0.317748715283	0.0972605589569	0.0860970498818	0.14032746838	0.167257767209	0.0805354505403	0.0602918272376	0.0504811344098
a20	0.311303473761	0.100874189652	0.0949585919606	0.11648394946	0.132407042403	0.0924680781801	0.0784778224125	0.0730268261366
a31	0.311598433254	0.0984670682173	0.0958713593202	0.10898695782	0.117332839468	0.0972671693934	0.0868054288042	0.0836707333789
a7	0.311951153085	0.0985868210724	0.0977557331067	0.10325474394	0.108625115156	0.0978504431311	0.0919520096014	0.090023982793
a35	0.191934536362	0.115019017024	0.115280839036	0.118454214647	0.121952495052	0.115485821044	0.111533428534	0.110339659264
</S>	0.165576918181	0.118947778512	0.119065911518	0.121016992323	0.122951912526	0.119808480522	0.116719889267	0.115912124632
