 	è	che	stanno	ancora	alzati	</S>
a20	0.66145042	0.0132414435	0.2410960056	0.063859027425	0.0009322736	0.0194207691
a31	0.606647786667	0.0366172298333	0.248516300867	0.0867285958083	0.000786879466667	0.0207031705667
a20	0.482338129222	0.0669568399444	0.183484342622	0.229049395269	0.00109127438889	0.0370799893889
a31	0.165285470041	0.268540779981	0.179816107541	0.34436030509	0.000948230702963	0.0410491076963
a20	0.059985393647	0.30792251366	0.33469390918	0.213947001363	0.00149722767432	0.0819539804654
a28	0.0418854628823	0.122091971553	0.595376786393	0.0902617167877	0.00297273675811	0.147411350155
a31	0.0766789289608	0.165883670518	0.551248112131	0.0539783262626	0.00623168278604	0.145979290052
a29	0.0942873596536	0.273400836839	0.415525627377	0.0388809060875	0.0134454105953	0.164459853351
a46	0.127781969885	0.292233925613	0.271192681126	0.0249518796958	0.0161752481984	0.267664287784
a31	0.167164306628	0.205430547538	0.246226769042	0.0270448665653	0.0357193140661	0.318414192595
a20	0.218003138876	0.142349094846	0.339922916347	0.0370456711884	0.0503465396887	0.212332627532
a31	0.274358872959	0.119889660615	0.286738042116	0.0396061683961	0.0566359448962	0.222771302511
a39	0.23760965432	0.0864722225383	0.330623650705	0.048882254132	0.0664208116321	0.22999139417
a20	0.185834678107	0.0902852541794	0.452977850235	0.0626933113773	0.0663985052107	0.14181038139
a8	0.250476176036	0.0917533847265	0.398151616745	0.0654158527924	0.0646242230702	0.129578713797
a20	0.279878595345	0.106676408242	0.290558222248	0.0858274132641	0.0866537710234	0.150405567932
a24	0.199409771782	0.116518306081	0.309194984083	0.106060761088	0.107217570341	0.161598592644
a46	0.161428707261	0.11354928536	0.371025801361	0.105087225696	0.102551288114	0.146357687548
a8	0.179229125754	0.11649782712	0.346775900454	0.107596377232	0.104618827371	0.145281955849
a23	0.194995348585	0.127690007707	0.280934983485	0.120322749077	0.119439682457	0.15661723195
a8	0.221862879528	0.129439219236	0.225201961162	0.124028429692	0.126696334152	0.172771167317
</S>	0.259384689764	0.122032744618	0.207189035581	0.115622414846	0.119500047076	0.176271048659
