 	lo	sentii	ee	che	arrivava	</S>
a15	0.003471571035	0.01301485725	0.4178207103	0.002405657025	0.040644918	0.522642215
a31	0.00589520036833	0.0119946817767	0.419226889433	0.001487023825	0.267619158	0.293776998333
a46	0.00688285145611	0.0065630496189	0.440686215811	0.001215634975	0.344516556	0.200135696778
a8	0.0025573321847	0.0057285944063	0.769585638604	0.000600279278333	0.139989329	0.081538856626
a31	0.0117969134276	0.0757894903354	0.758525599535	0.000564056836111	0.11611951	0.0372044739087
a23	0.0149235115492	0.0981389587918	0.721914706512	0.000638178002037	0.14133752	0.0230471823696
a8	0.00515734842307	0.0329041397273	0.811843388837	0.000625210367346	0.140285363333	0.00918459685653
a38	0.00201162359769	0.0118641896924	0.741852662946	0.000646340655782	0.236982171111	0.00664298378551
a20	0.000916167672563	0.0053449918308	0.592468767649	0.000596332568594	0.392151527037	0.0085221604285
a28	0.00191159157419	0.0166868085436	0.422547325883	0.000763640572865	0.539309342346	0.0187812708095
a20	0.0026144298914	0.0291387248479	0.254933881961	0.000979622290955	0.673946150782	0.0383871882698
a23	0.0022123489638	0.058758527616	0.14160815732	0.00142869383032	0.738610573594	0.0573817074233
a31	0.00167324983127	0.063497806872	0.285775299107	0.00194015931011	0.597433724531	0.0496798014744
a29	0.00454726765376	0.0686511249573	0.334862129702	0.0101753671034	0.49420124151	0.0875628928248
a33	0.00592994671792	0.0804448116524	0.133411761901	0.0124491711345	0.657527003837	0.110237290942
a29	0.0148020910726	0.135461733884	0.071045805967	0.0408770378115	0.616470171279	0.121343170314
a27	0.0340848903575	0.269983634628	0.053874706989	0.0633246372705	0.407412437093	0.171319706771
a46	0.0623071201192	0.423776961543	0.0388384783297	0.0530976477568	0.278613265698	0.143366552257
a20	0.0875319067064	0.456794057181	0.0534274621099	0.121339979919	0.176155771899	0.104750862419
a31	0.0837212389021	0.317651205727	0.146171489037	0.150371623306	0.2087096073	0.093374867473
a7	0.0731970129674	0.282467911909	0.170783039679	0.135354401102	0.2315764491	0.106621210824
a1	0.0970179643225	0.328933447303	0.107032594893	0.182658270367	0.176654366367	0.107703350275
a20	0.131361428107	0.282167099101	0.111174716631	0.213183553456	0.156238652122	0.105874530092
a31	0.144980116036	0.208236743034	0.151114398877	0.196637131152	0.165515487374	0.133516096697
a20	0.151016425345	0.184806667678	0.165791996292	0.183579373717	0.169729589125	0.145075925566
a31	0.154149028448	0.176756689226	0.167913022097	0.179384311239	0.172062456375	0.149734475189
a23	0.157264982816	0.170378369742	0.171112130699	0.17312594708	0.174569165458	0.153549378396
</S>	0.158621381408	0.173110534871	0.164672640349	0.18028945854	0.168463257729	0.154842709198
