 	non	mi	aspetti	non	vengo	</S>
a33	0.0498227365	0.028483439	0.477013443	0.012183548915	0.317750522	0.11474631985
a31	0.2553532745	0.02339169	0.493386561	0.005178974115	0.155918818667	0.0667706831833
a37	0.350701848167	0.0665141486667	0.276068980333	0.0290888695717	0.173298842889	0.104327317728
a35	0.164863328056	0.0769153672222	0.313480346778	0.0629790745239	0.17174913563	0.210012762576
a31	0.109639738019	0.0899993934074	0.407513538926	0.057835671508	0.10845415221	0.226557477525
a7	0.102588892673	0.223752541136	0.379593329642	0.041884483836	0.08949503307	0.162685669175
a18	0.0653676752243	0.226543267045	0.203991763547	0.0732111379453	0.265692544357	0.165193589725
a24	0.0430880077414	0.165193669015	0.0878265121823	0.0990437226484	0.406928174786	0.197919939908
a31	0.0586341709138	0.212133566338	0.103135391394	0.102243747549	0.335426534929	0.188426639969
a20	0.0633974336379	0.186110200446	0.107135777131	0.13192470585	0.306907184976	0.204524746656
a8	0.0659276012126	0.137675681815	0.0828073057103	0.143112058617	0.335548931659	0.234928445552
a31	0.116846827071	0.144607637272	0.11272946857	0.142961182872	0.287440680553	0.195414178517
</S>	0.149609928535	0.152531193636	0.134323809285	0.150542986436	0.236379060276	0.176612964258
