 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.6151869	0.0417460975	0.0163645768	0.034817156	0.0270455165	0.08845237	0.17638739
a31	0.707814316667	0.0471108938333	0.0173645348667	0.0358753106667	0.0125327128333	0.0441930636667	0.135109179
a7	0.695733582222	0.0311233076111	0.0226715438889	0.0602913255556	0.00807485654443	0.0453865032222	0.136718905333
a31	0.568558714074	0.103544824204	0.0311681206296	0.0861050305185	0.00556081694814	0.0438201982741	0.161242288444
a7	0.393067744691	0.122942604735	0.0196416880432	0.0501659508395	0.00490152594938	0.0403052482914	0.368975209481
a3	0.163320611564	0.0452139091783	0.00865303024773	0.0186475772465	0.0111595177831	0.16073132943	0.592274019827
a31	0.095415152188	0.0219626989928	0.00682295314924	0.00727662638217	0.0285196509277	0.40552665981	0.434476263276
a8	0.125565409063	0.0656998646643	0.0574657633831	0.0128571944607	0.0410091613092	0.42877225327	0.268630367759
a31	0.128243066354	0.0767047825881	0.073916363461	0.0147462956869	0.0506158794364	0.448773567757	0.207000062586
a8	0.153787775451	0.099458731896	0.0717501268203	0.021919333429	0.0615111178121	0.432449359252	0.159123540862
a20	0.171353658484	0.138874227299	0.0883770309401	0.0329432534763	0.110612119271	0.317444416417	0.140395266954
a31	0.253381086161	0.085322464433	0.0581282336467	0.0265039241588	0.127918449757	0.326421302139	0.122324522318
a20	0.27356375872	0.0641948434777	0.0597615005489	0.0317547560529	0.138417956586	0.302664720713	0.129642457439
a31	0.23623600624	0.0755646558259	0.0787498715163	0.051364095351	0.154817945529	0.267126213571	0.136141185813
a28	0.22551693208	0.0930771032753	0.114910753839	0.0620467994503	0.14973260851	0.22894898119	0.125766781938
a11	0.138546500693	0.121482374425	0.15714126128	0.0742312158168	0.162463139503	0.20638388373	0.139751583979
a20	0.126432896898	0.129914338142	0.151614017093	0.0930382986056	0.158086919834	0.177156861243	0.163756641326
a24	0.127421852299	0.130329439381	0.135526182364	0.108102881202	0.157141179945	0.165286227081	0.176192237109
a8	0.125327270766	0.12718549646	0.121275950788	0.111523728401	0.160832606648	0.159440625694	0.19441431237
a31	0.161930296922	0.122223522153	0.114171016929	0.1118259808	0.153527038883	0.151510321898	0.184811814123
a20	0.179939148974	0.125312687384	0.12112648231	0.120200396933	0.144753109628	0.147944930633	0.160723238041
a31	0.165545792991	0.129853805795	0.12717192077	0.126517132311	0.145318803209	0.150059956878	0.15553256268
a18	0.161616440997	0.131924958598	0.130575990257	0.12997925077	0.14489169107	0.153120468959	0.14789117756
a31	0.160243463666	0.132578319533	0.131703960086	0.131130806923	0.144829300357	0.154275209653	0.145238929187
a8	0.154956659555	0.127484919844	0.126352096695	0.126510066974	0.150139793452	0.173136639884	0.141419833062
</S>	0.136313147277	0.122138909922	0.120264483348	0.120952545487	0.159778946726	0.198554799942	0.141997196531
