 	ancora	non	mi	sono	vestito	</S>
a8	0.38683463	0.131693626	0.21809387	0.00919600505	0.17119717	0.0829846945
a31	0.646493376667	0.0803482293333	0.138714998667	0.00311993622	0.0979462498	0.0333771874667
a10	0.681003185556	0.198232329778	0.0527239805557	0.00120867424333	0.0423196997333	0.0245121197889
a31	0.483048268519	0.391082209926	0.0807071591852	0.00057283658611	0.0232078750111	0.0213816490963
a18	0.365053769506	0.326217937309	0.141893639728	0.00146533850037	0.11003304677	0.0553362545321
a31	0.532627169835	0.13975963477	0.112479384909	0.00202005286679	0.13935701859	0.0737567141774
a20	0.512807853278	0.09385094459	0.22823522997	0.0652596171889	0.05808504453	0.0417612683925
a31	0.446619734426	0.0892310128633	0.269625779323	0.0905420747296	0.0614883351767	0.0424930104642
a13	0.438175451475	0.111175424288	0.205365815774	0.12275639391	0.0695673533922	0.0529595228214
a35	0.239455970492	0.129010229429	0.288662168591	0.19139048797	0.0654352527974	0.0860458669405
a39	0.156601460164	0.117802761143	0.34070634953	0.193405212657	0.0794285039325	0.112055695647
a46	0.134945070055	0.124268340381	0.31830348651	0.184198680886	0.111285805977	0.126998625216
a31	0.155489616685	0.135720220127	0.247437315503	0.162774070295	0.150683191992	0.147895595072
a20	0.167485605562	0.145183673376	0.210057621834	0.157687023432	0.165355833997	0.154230231691
a31	0.171383468521	0.155773974459	0.187178820611	0.160320257811	0.165335061332	0.160008413897
a39	0.17338856284	0.16046027482	0.175617220204	0.161694552604	0.166254273777	0.162585117966
a31	0.175715407613	0.16227071494	0.170805120068	0.162117350868	0.165792637926	0.163298785989
</S>	0.181687573806	0.16212256747	0.166226040034	0.160831215434	0.166178128963	0.162954507995
