 	io	non	sono	ancora	pronta	bisogna	venire	alle	sette	</S>
a8	0.329727015	0.250565615	0.01892306565	0.194215213	0.000117988923	0.0045482063	0.058566416	0.0066026375	0.09859865	0.0381351515
a31	0.352396041667	0.301178555	0.00750101125	0.178657522667	5.2593537e-05	0.0072515281	0.0578815243333	0.00260853213333	0.06750318	0.0249694711667
a3	0.498194197222	0.321263168333	0.00382424951667	0.065783776289	2.57630746667e-05	0.0101835580333	0.0432288867778	0.000933968847777	0.0442938322	0.0122685267222
a20	0.616668765741	0.258716619444	0.00147930965056	0.0230728628963	9.87983262223e-06	0.0106184798444	0.0580832002593	0.000497683965926	0.0166491898667	0.0142039465741
a31	0.477311197247	0.436196243148	0.00058566276852	0.0134925793654	4.14936299408e-06	0.0062472002248	0.0472366314198	0.000291110936975	0.00625202417557	0.012383173658
a24	0.204936608749	0.439359160716	0.000262477017507	0.0713508044551	2.96444623847e-05	0.0039507826516	0.0669604484733	0.00132319501399	0.0132956006785	0.198531258353
a31	0.103787495583	0.167106674239	0.000100625505836	0.228232374818	3.98162151282e-05	0.0030890895172	0.113570792824	0.006593690938	0.0907563622262	0.286723059451
a17	0.0854986501943	0.0827416767463	0.000496979247279	0.226040619606	0.000172308137376	0.0016252902724	0.179502954275	0.010387744646	0.155702320742	0.257831436484
a31	0.0828726167314	0.0380538275821	0.000624280496426	0.106752811202	0.000216528500592	0.00107412768413	0.169966528092	0.00894356301533	0.320333866914	0.271161838828
a17	0.0601324009105	0.0188518088607	0.000815953479475	0.0620216878673	0.000305711394997	0.00156102635471	0.109197206031	0.0164576924718	0.417037715638	0.313618782943
a20	0.0327093486368	0.00982619902023	0.00115187173982	0.0237788862224	0.000506396531666	0.0018301006849	0.14736130201	0.0234916218239	0.294217375213	0.465126880981
a41	0.0289002142123	0.0122722324067	0.00329203149327	0.0193434558741	0.00449313844389	0.0082620973283	0.13856056567	0.0388603852746	0.343136715071	0.402879140327
a31	0.175879559737	0.0172941878022	0.00392891723109	0.017659407958	0.0060758489813	0.0111179444428	0.07149943989	0.0513815497582	0.418539758357	0.226623373442
a17	0.239318459912	0.0315803742674	0.010516444477	0.0215256976527	0.0428045091604	0.0315317028143	0.0459846969633	0.103259163253	0.346478552786	0.127000394481
a31	0.383832076637	0.0358121250891	0.0142191928257	0.0245318286176	0.0583099545535	0.0396483347714	0.0355649466544	0.121601211084	0.215578244929	0.070902105827
a24	0.431873382212	0.037855105363	0.0204524779419	0.0269226122725	0.0661553496845	0.0361267344238	0.0337100092181	0.154368597028	0.14173582231	0.0507999442757
a31	0.287578344071	0.0511931004543	0.035281029314	0.0411823847575	0.0834965198948	0.0487190898079	0.047546196406	0.213078045676	0.135520154103	0.0564051527586
a32	0.233758689357	0.0524433754848	0.0411973141047	0.0451200805858	0.0759942232983	0.0524345576026	0.054263658802	0.238831278559	0.147823104701	0.0581337109195
a31	0.203035257786	0.0533277208283	0.0437918623682	0.0472762918619	0.0736087794328	0.0548251105342	0.0570677376007	0.24796308952	0.1613132349	0.0577909103065
a20	0.203971812595	0.0633083926094	0.0561187021227	0.059157375954	0.0713293134776	0.0634026795114	0.0661556905336	0.205526976507	0.144286301633	0.0667427601022
a31	0.215557790865	0.0720857942031	0.0670124020409	0.072100247318	0.0740699578259	0.0711760378371	0.0734388368445	0.156808508836	0.124151717211	0.0735987067007
a46	0.221642086955	0.078383791401	0.074935257347	0.080608759106	0.077680121942	0.0772583959457	0.0792445022815	0.118046689612	0.11271153907	0.0794888555669
a33	0.150274432318	0.0887741558003	0.086303512449	0.0885564830353	0.087412545314	0.0881080769819	0.0902118907605	0.108969371204	0.121979866357	0.089409655189
</S>	0.137505396159	0.0911713559001	0.0890380562245	0.0905596415177	0.089546212657	0.090420610991	0.0927738503803	0.103685622602	0.123532153178	0.0917670875945
