 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.2728057285	0.50944093	0.032808565	0.00492636565	0.002113291225	0.008351935	0.023280116	0.078759285	0.0675137875
a20	0.101138692833	0.57489592	0.0951636716667	0.05308047465	0.000798581875	0.010565121	0.021008627	0.0307747405	0.112574180833
a28	0.0420999439777	0.340301743333	0.107469908889	0.168403314883	0.000318533310333	0.010375245	0.019274578	0.014515361	0.297241380278
a31	0.0148495298759	0.329282697778	0.105730947963	0.194551339961	0.000138757912878	0.011208081	0.016696081	0.00784771713333	0.319694833426
a39	0.0081064724753	0.321823925926	0.103681990988	0.109702304987	0.00131993171173	0.0224598416667	0.0570894406667	0.00772717117778	0.368088917809
a24	0.00787322249177	0.133520042975	0.0405972876627	0.052878339329	0.0214607647039	0.0813732818889	0.175310506889	0.0415339477259	0.445452592603
a31	0.0479887531639	0.135930761992	0.0228496682209	0.0318578347763	0.0575773649013	0.102350055296	0.232887308963	0.112864139242	0.255694078868
a17	0.0684210120546	0.173332323997	0.0559350160736	0.0938359555921	0.0615584226338	0.0601940300987	0.191684962988	0.119480834414	0.175557400956
a31	0.0747477583515	0.139598491332	0.0651361213579	0.114131140864	0.0929026585446	0.0401270236996	0.206639840996	0.116318622805	0.150398300319
a39	0.0787593211172	0.138852953777	0.0615008764526	0.095503729288	0.163204302848	0.0378087395665	0.210435823665	0.142202220935	0.071732005773
a41	0.0438900197057	0.110785793259	0.0671756688175	0.0961567297627	0.336114750949	0.0340835708555	0.147329482888	0.130110343645	0.0343535959243
a31	0.0530801509019	0.068310085753	0.0468900772725	0.0575727815876	0.45998196365	0.0372742109518	0.103081822629	0.147234111215	0.0265747459748
a33	0.0555404659673	0.0505175845843	0.0344033554242	0.0481855888625	0.46005518455	0.0497216556506	0.0768990658763	0.197584063738	0.0270930119916
a31	0.0716645509891	0.0588889881948	0.0505635238081	0.0639464762875	0.375422431517	0.0675288925502	0.0760746602921	0.188425537913	0.0474849329972
</S>	0.106926340495	0.0776723440974	0.0729883069041	0.0805653481437	0.267388545759	0.0827848612751	0.087086645146	0.152964493956	0.0716231234986
