 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.692891525	0.016382444	0.1685139444	0.0008889512285	0.037485027	0.023119172727	0.060718925
a31	0.746546931667	0.0224150013333	0.1702366048	0.0004749780685	0.0240181786667	0.0077210386145	0.0285872055
a11	0.825381520556	0.0289842054444	0.0874976166	0.0003303624625	0.0184387545556	0.002641577099	0.0367259223333
a21	0.742369826852	0.0271623408148	0.156881130533	0.0001601301905	0.00856839091853	0.00120318115967	0.0636549987778
a31	0.535350442284	0.0627516492716	0.347658276844	0.0001340300135	0.00409533907951	0.000661350594223	0.0493489042593
a20	0.358990170761	0.0767018144239	0.328997848948	0.0014801349845	0.0320462837332	0.0378188809524	0.16396485942
a31	0.421413280254	0.043479984808	0.173225139649	0.00380338559483	0.0611765109111	0.0511174651841	0.245784226473
a10	0.542482893418	0.0332088242693	0.106479363883	0.00496276313161	0.0416083544037	0.038972679928	0.232285108824
a31	0.486770657806	0.0222298677564	0.042433032961	0.00417196894387	0.0362016405679	0.0560065133093	0.352186316275
a21	0.365768462602	0.0301684969188	0.0309342786537	0.00980075754796	0.0362039735226	0.0714913197698	0.455632705425
a11	0.291266470867	0.0412402093063	0.0313090715512	0.0139852958493	0.0173800158409	0.183375545257	0.421443385142
a3	0.199276793622	0.0409861224354	0.0354510548504	0.0256820949498	0.0237587732803	0.298440425086	0.376404768381
a33	0.122148754541	0.0407256151451	0.0359858586168	0.0309926936499	0.0280578794268	0.328066275029	0.414022966127
</S>	0.10913280727	0.0362957825725	0.0286777513084	0.0221822273249	0.0206451122134	0.344022537514	0.439043813064
