 	non	avete	mangiato	mai	un	rustico	</S>
a23	0.3269290535	0.140453955	0.006869096215	0.0036427319905	0.0582361485	0.039459255	0.42440983
a31	0.1470851335	0.204993295	0.00245277878167	0.00121935002283	0.192034910833	0.030089965	0.422124596667
a29	0.184546187833	0.184202438333	0.00310014236056	0.000441790391943	0.221288886278	0.015768591	0.390651985556
a24	0.171740352611	0.148622126111	0.00336069686352	0.000181950618648	0.0915571147593	0.0108806153333	0.573657178519
a18	0.0714921388703	0.181831328704	0.00148798971451	0.000159757642216	0.0409050599198	0.0155826254444	0.68854112284
a31	0.0798869109568	0.198811539568	0.00080299094817	0.000216949304072	0.0245906833066	0.0230626068148	0.67262835428
a13	0.0801147129856	0.158471261523	0.00408106347606	0.00561489639136	0.0167779848355	0.0277918799383	0.707148251427
a11	0.0516754989952	0.179597612174	0.0173187121587	0.0244456277971	0.00712551741183	0.0328595906461	0.686977450476
a8	0.0449661516651	0.184520054058	0.0317702850529	0.0538470842657	0.00398330870394	0.037152448882	0.643760650159
a31	0.186487557222	0.099461754686	0.0286831710176	0.0557457217552	0.0105365467346	0.0406315849607	0.57845367672
a24	0.268257359074	0.108512364895	0.0777311486725	0.0919021175851	0.0153789919115	0.0396474473202	0.39857058224
a31	0.217236289691	0.145078538298	0.120684088224	0.132533775862	0.0433899339705	0.0642191427734	0.276858230747
a39	0.20687471323	0.141412686099	0.118845754741	0.136119205287	0.0645131353235	0.0800760489245	0.252158483582
a20	0.168223537743	0.144497185366	0.136226844914	0.150882621762	0.0742234027745	0.0855038496415	0.240442594527
a31	0.189175839248	0.137948798455	0.134095788305	0.141905735254	0.104368779591	0.108414916547	0.184090168176
a20	0.197931453083	0.134491039485	0.131936609435	0.135100786418	0.12026704653	0.120792198849	0.159480876059
a31	0.195337951028	0.134519796495	0.133090261478	0.134213927139	0.12575749551	0.12638968295	0.150690895353
a46	0.193704107009	0.134657038832	0.133626808826	0.13392583738	0.13007854517	0.130492010983	0.143515678451
a31	0.19087104567	0.135323582944	0.134406096275	0.13437012246	0.131852425057	0.132195963661	0.14098078615
a23	0.189698535223	0.135655894315	0.134875548758	0.134550457487	0.133144925019	0.133385767887	0.138688868717
a31	0.183991308408	0.136720234772	0.136001362919	0.135572529162	0.13446645834	0.134633392629	0.138614709572
a46	0.181857872803	0.137108208257	0.136364330973	0.135997053054	0.135341756113	0.13541696421	0.137913796524
a8	0.156313570934	0.141047739419	0.141082893658	0.140606734351	0.139166145371	0.13935553807	0.142427352175
a31	0.183473296978	0.13651600314	0.136343657886	0.135964724784	0.134947760457	0.135077664357	0.137676874058
a38	0.192488625659	0.134959587713	0.134680699295	0.134383851595	0.133814062152	0.133899169786	0.135773974686
a20	0.15969729522	0.140299452571	0.140389906432	0.140059767198	0.139204197384	0.139323643262	0.141025728229
a31	0.184288885073	0.136251957524	0.136137860477	0.135910059066	0.135447960461	0.135482424421	0.13648083941
a20	0.192523325024	0.134866352508	0.134682371826	0.134481573022	0.134150718154	0.134170844807	0.135124783137
a31	0.177615991675	0.137449900836	0.137132530609	0.136932701007	0.136655632718	0.136652444936	0.137560797712
</S>	0.187368475837	0.135990450418	0.135324345304	0.135173385503	0.135211051359	0.135141627468	0.135790688856
