 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.40143255	0.0011858714	0.001056100335	0.045781562675	0.03350029	0.0004197002225	0.045649461	0.36115873	0.109815755
a24	0.282801182	0.000791478935	0.00110619728833	0.073775936225	0.032792473	0.000146732541833	0.0180846724	0.343676936667	0.246824401667
a31	0.433014926	0.000336650173333	0.00116959883944	0.0555414697417	0.020826271	5.35353699777e-05	0.0106480067	0.222573290556	0.255836237222
a20	0.551609785333	0.00100890971778	0.00132384847981	0.0470101689139	0.014233417	0.000140612553359	0.0107417894	0.119171568519	0.254759909074
a0	0.329928561778	0.00393794927259	0.00154618825994	0.138484329638	0.0108216596667	0.000756203044453	0.0125217901333	0.0965978695063	0.405405473025
a31	0.349089443926	0.00517944319086	0.00194014348665	0.251942133213	0.0121792462222	0.00148094008148	0.0155153447111	0.0595576658354	0.303115643008
a20	0.625239494642	0.00722291916362	0.00451947462888	0.197169928738	0.0104347650407	0.00144201670716	0.0116277944704	0.0289971909451	0.113346398003
a11	0.822646361547	0.00993171838787	0.00765609520963	0.0736976859127	0.00730373031357	0.00266626418239	0.00841508972347	0.0146523169817	0.0530307026677
a20	0.884038703849	0.00924943079596	0.00927111640321	0.0293012601042	0.0163713414379	0.00500902032746	0.00792561184116	0.0107763969939	0.0280570785559
a39	0.842953134616	0.0116401255987	0.0143179894677	0.0148351515014	0.0503898094793	0.00990886994249	0.0115952402137	0.0174539543313	0.026905706852
a10	0.579316661539	0.0730797178662	0.0694458594892	0.0278374758338	0.131714846493	0.0311711029808	0.0234038634046	0.0267737091104	0.037256778284
a31	0.37885642718	0.116902152622	0.109585271163	0.0429119276113	0.186650715498	0.0487154366603	0.0360774188015	0.0346204653701	0.0456801730947
a20	0.28571300906	0.156952034207	0.157173141721	0.0573591448704	0.161522605166	0.0517372655534	0.0410174449338	0.0410111441234	0.0475141933649
a31	0.204512879687	0.185126471402	0.189205720574	0.0756163062901	0.123932081722	0.0628176228511	0.0522527259779	0.0529181513745	0.0536180411216
a11	0.174264753229	0.191276023801	0.200282433525	0.0863771267634	0.0977841639073	0.069385402617	0.061904766326	0.0600201937915	0.0587051147072
a20	0.10262429441	0.2382417946	0.255446714508	0.0960585189211	0.0762387889691	0.0643147192057	0.058047906442	0.0556592322638	0.0533680075691
a39	0.07735619347	0.257228991533	0.278606231503	0.100167066307	0.0647493406564	0.0604092330686	0.0571234634807	0.0533814634213	0.0509780008564
a20	0.06443772249	0.277268190511	0.301495373834	0.101966442102	0.0549507725521	0.0538991710229	0.0527739711602	0.0477634528071	0.0454448836188
a31	0.08556808683	0.236316055504	0.254417684611	0.103406665701	0.066311403184	0.0654764916743	0.0664054690534	0.0619737709357	0.0601243478729
a46	0.109797523943	0.169577143835	0.17821158487	0.106004850234	0.089037097728	0.0873022698914	0.0888905630178	0.0861374603119	0.0850414926243
a31	0.119443939648	0.142730021278	0.147548271623	0.107506200078	0.0974528159093	0.0961108079638	0.0976830993393	0.096099740104	0.0954250962081
</S>	0.131762774824	0.126505560639	0.128904375811	0.107236720039	0.101600532955	0.100530768982	0.10210700217	0.100865835052	0.100486426104
