 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.1295060005	0.675863565	0.022748485	0.0004377393515	0.0007722139	0.000972448163	0.140929518	0.01313265985	0.0156374035
a31	0.047582805	0.513957228433	0.0156800436167	0.0001503713265	0.000607579633333	0.000350736557667	0.407671964667	0.00518006047667	0.00881918054767
a46	0.0514088261667	0.361395559578	0.0203161074889	6.51948745e-05	0.00270229351111	0.000256154280556	0.535682711556	0.00380619778556	0.0243668982302
a8	0.0696487380556	0.555982943193	0.035089090163	5.46635208333e-05	0.00651349583704	0.000449347226852	0.254962432185	0.00600953076185	0.0712897594101
a20	0.0476552860185	0.731470724398	0.0323637620543	4.82783309444e-05	0.00752518141235	0.000607360228951	0.0965757857283	0.00700554095395	0.0767480618034
a31	0.0224411809062	0.852175628133	0.0366327610181	2.43626745815e-05	0.00485491573745	0.000432396916317	0.0399360695761	0.00479400258465	0.0387086357678
a20	0.0213425685354	0.776910562711	0.045657683006	0.000205290687127	0.0481932970458	0.00240910625877	0.0606732275254	0.0152263659282	0.0293818527559
a13	0.0303313918451	0.542831080904	0.0488305613353	0.000424363505709	0.0910206356819	0.00681843641959	0.163156359175	0.0500449699761	0.066542165252
a14	0.0225743352817	0.520489690301	0.0473733331118	0.00037552217857	0.0618736882273	0.00748769113986	0.179966383058	0.0616742853254	0.0981850384173
a0	0.0105535178606	0.451092326767	0.0305044867039	0.00040169737619	0.0271101050758	0.00480633107995	0.266023161019	0.107593430442	0.101914909472
a31	0.0126490737202	0.443538348922	0.0145606433346	0.00034960349073	0.0131338761253	0.00274356529332	0.276634466006	0.140419906814	0.0959705131573
a37	0.0162763575734	0.493608566307	0.0213074442115	0.00156541102891	0.0070387975751	0.00709273333111	0.170890067669	0.170926295605	0.111294321052
a35	0.0107982549911	0.307525202102	0.0242001704038	0.00213651538964	0.0058040624917	0.00928524251037	0.298154742556	0.217363621868	0.124732168684
a17	0.016365829797	0.217526490701	0.0385237591346	0.00709117117655	0.00900489203057	0.0208356202368	0.330344000852	0.251611180623	0.108697064561
a31	0.0580068679323	0.168285410234	0.0434075590449	0.00932138405885	0.00970731094352	0.0256028291789	0.182654743617	0.416063533541	0.0869503938537
a15	0.0849605993108	0.128197841411	0.0567384673483	0.0202743440196	0.0191941665812	0.0358736628263	0.103413369206	0.422358204514	0.128989370285
a31	0.0873418197703	0.0953522884703	0.0612396144494	0.0242656276732	0.0226234889271	0.0402472262754	0.076612662402	0.449726944838	0.142590325428
a46	0.0875251032568	0.0861683061568	0.0656159718165	0.0306715755577	0.0258665833757	0.0525740760918	0.060431494134	0.457819848279	0.133327010476
a35	0.0949788310856	0.120911642052	0.110482993939	0.0592507451859	0.0484871244586	0.0847622740306	0.060701952378	0.279022636093	0.141401783492
a20	0.106621477029	0.149055620684	0.14061197798	0.0854265733953	0.0657324684862	0.11828258801	0.0529990897927	0.186571473364	0.094698735164
a31	0.18203703901	0.145070680228	0.126538065993	0.0871062927984	0.0692963478287	0.120676319337	0.0560860599309	0.140520615788	0.072668592388
a17	0.197991063003	0.128586701743	0.112223858664	0.0777259822661	0.0652950226096	0.121376509779	0.061109849977	0.160101715263	0.075589302796
a20	0.119386097668	0.131376975581	0.138296282888	0.086763465422	0.0699493342032	0.165623359926	0.0617690099923	0.149351721754	0.077483772932
a8	0.0987636658893	0.141600888527	0.157894520963	0.0966235351407	0.0761671000677	0.192863139975	0.0633384323308	0.102892038918	0.069856732644
a23	0.0945937352964	0.140804606176	0.159652340321	0.10152808838	0.0820538703559	0.196327449992	0.0686529747769	0.084789491306	0.0715974778813
a46	0.0940785650988	0.135508078725	0.15373792344	0.102198372793	0.0863294901186	0.193169583331	0.075496703259	0.0825386604353	0.0769426379604
a8	0.0915920916996	0.141306822908	0.162601421147	0.103483810931	0.0838877137062	0.203703294444	0.069480799753	0.0729098408118	0.0710342293201
a31	0.219347027233	0.124134520969	0.134372150382	0.0905560053103	0.0752478385687	0.161053411481	0.0637753785843	0.0663151376039	0.0651985481067
a17	0.262956000411	0.11054850699	0.115267723461	0.0846021101034	0.0750308781896	0.137571963827	0.0684152128614	0.075520615868	0.0700869943689
a31	0.191127444804	0.117833915663	0.119097709154	0.0929319000345	0.0853047993965	0.140036787942	0.0806399909538	0.0909709066227	0.0820565514563
a37	0.167195268268	0.113628568554	0.110355739718	0.0939483783448	0.0895480664655	0.124561765981	0.0879238469846	0.120441533541	0.0923968254854
a31	0.137711549423	0.112464726185	0.109639635239	0.0966067711149	0.0933573554885	0.121672745327	0.0933565156615	0.136857364514	0.0983333368285
a30	0.129597473141	0.110862040062	0.106468071746	0.098460568705	0.0966709018295	0.113807690442	0.0979239485538	0.143547201505	0.102662114276
a21	0.111214477714	0.109639384687	0.110073317249	0.101524777902	0.0994783672765	0.118432788814	0.0999859128513	0.144219605835	0.105431380092
a10	0.106734079238	0.111021488229	0.113042269083	0.104250679301	0.102057672426	0.121926069605	0.101987537617	0.133303327278	0.105676883364
a39	0.103377669746	0.113620992743	0.118724689694	0.1043563311	0.100601012142	0.133411009868	0.099069972539	0.124492327426	0.102345991121
a38	0.098920428582	0.122317170914	0.134286719898	0.1039437467	0.0953507953807	0.161784289956	0.0899596108463	0.101770930809	0.091666311707
a41	0.0952575048607	0.128489493638	0.145985249966	0.1031827889	0.0907774251269	0.183240886652	0.0823330082821	0.0872768702697	0.0834567672357
a18	0.0944833182869	0.130001961213	0.148894833322	0.103080157967	0.089824301709	0.189037532217	0.0806518454274	0.0825659400899	0.0814601027452
a31	0.155265202762	0.119998885404	0.130171731107	0.098151765989	0.0889517972363	0.157569948739	0.0826828231425	0.0839168566966	0.0832910225817
a21	0.177189987587	0.113047030135	0.117970397036	0.0968710139963	0.0910516324121	0.137103624246	0.0872771643808	0.0913201855655	0.0881690191939
