 	hai	già	mangiato	</S>
a31	0.26644857	0.70014043	0.024257800385	0.009153217437
a37	0.355947016667	0.63080163	0.00822214997167	0.00502920760367
a31	0.332725123222	0.66046833	0.00303358436056	0.00377300472789
a46	0.194956448741	0.79502002	0.00634607990352	0.00367752693596
a31	0.14195240058	0.736922116667	0.0324965553012	0.088628952312
a39	0.202873194527	0.623220852222	0.0566615937671	0.117244383537
a20	0.269969721509	0.465025144074	0.174936539922	0.090068647279
a31	0.246165600503	0.334447248025	0.286913486641	0.132473682426
a46	0.319817216834	0.268508272675	0.263045242214	0.148629264142
a31	0.333419912278	0.241205857558	0.247419614071	0.177954628047
a18	0.315365670759	0.236781595853	0.242619271357	0.205233506016
a24	0.304937450253	0.235580978618	0.241223423786	0.218258168672
a46	0.274563856751	0.242097849539	0.249420567929	0.233917712891
</S>	0.271055838375	0.243403289769	0.249733723964	0.235807141445
