 	deve	essere	bianco	</S>
a31	0.41953309	0.09861429805	0.474028335	0.0078242831
a11	0.306453342333	0.0332206511727	0.656215368333	0.00411061236667
a31	0.134335463111	0.0110979928503	0.851577389444	0.00298912368889
a37	0.0737901423703	0.00405172695343	0.914964816481	0.0071933046963
a31	0.0270476765901	0.00221094615114	0.960688625494	0.0100527381321
a37	0.102213246663	0.168052875884	0.716934681831	0.0127992076107
a31	0.174093248888	0.289282458628	0.50008350061	0.0365408048702
a20	0.165016899629	0.362344686209	0.413191430203	0.0594469716234
a31	0.195334269876	0.403264318736	0.292965133401	0.108436273874
a0	0.216433713292	0.355880696245	0.279113004467	0.148572601291
a31	0.239131757764	0.332199032082	0.263870634822	0.16479859043
a20	0.258001225921	0.290307297361	0.257808791607	0.193882680143
a18	0.255585231974	0.282973775787	0.248825043869	0.212615946714
</S>	0.260316165987	0.264171822893	0.251654421934	0.223857603357
