 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.421170455	0.006764203	0.4325927945	0.0287673875	0.015718218395	0.040548279605	0.054438744
a46	0.302939498333	0.00506494546667	0.4870938415	0.110866525833	0.00549899886167	0.0141510260717	0.0743852106667
a31	0.242471695444	0.0268288166222	0.2261965405	0.296053091944	0.00270354798722	0.0088862238239	0.196860076889
a35	0.233890744481	0.0340882119741	0.241771086833	0.273038496881	0.00313695722907	0.0159252332746	0.19814926063
a31	0.340550341494	0.0232365684247	0.320051408944	0.210359748527	0.00282357437636	0.0152165449249	0.0877617898767
a20	0.248432415498	0.0198959044749	0.227285759648	0.190768812176	0.0490261800921	0.104774348808	0.159816551292
a31	0.249910953499	0.010581562825	0.247506506549	0.0867445067253	0.0716809016974	0.146862059603	0.186713482764
a39	0.256925527833	0.00627363660833	0.21737010385	0.0592222989084	0.0565462888991	0.088169343201	0.315492799921
a3	0.114654135944	0.00298841263611	0.0768434626167	0.0386424963028	0.085407641633	0.142651127734	0.538812733307
a31	0.175707301981	0.00768575331204	0.0911553005389	0.0606352121009	0.106757825878	0.174839572578	0.383219047769
a7	0.288162093994	0.0240873627707	0.103318898846	0.107507894034	0.103088008626	0.181492930859	0.19234285259
a10	0.279461464665	0.0325140925902	0.0493198306153	0.106020596678	0.156271706209	0.19684586362	0.17956648753
a31	0.416069388222	0.0437144008634	0.0463499892051	0.0677723738927	0.155777809403	0.135457497873	0.13485854251
a11	0.440949116074	0.130302576954	0.0940309664017	0.0692747609642	0.0907691604677	0.0890826146243	0.0855907695033
a18	0.330316052025	0.194313952318	0.111384840801	0.0863779169881	0.0731409884892	0.0980076102081	0.106458601834
a28	0.274858244008	0.220473304106	0.1125648956	0.087805938996	0.0688263444964	0.109038030069	0.126433247278
a31	0.287840928003	0.203968571369	0.1188982052	0.0902199346653	0.0809089748321	0.103477120023	0.114686305759
a11	0.287342256001	0.193119880456	0.117233971733	0.0980216565551	0.0936601782774	0.104203743341	0.10641834192
a13	0.185715138667	0.218218396819	0.131936273911	0.115795475518	0.110724402759	0.117457281114	0.12015305064
a31	0.177049452889	0.180809652273	0.135102481304	0.125995595173	0.12367375092	0.128105243705	0.129263860213
a20	0.17280787763	0.156876510758	0.137040510435	0.133310025058	0.131184836973	0.134755664568	0.134024593404
a31	0.17130823921	0.147660256919	0.137720663478	0.136269645019	0.133968222324	0.136963611523	0.136109364468
a8	0.170737119737	0.13996992564	0.136864627826	0.14067508834	0.134725484108	0.139920083841	0.137107664823
</S>	0.156562059869	0.13931920782	0.136996973913	0.14674966417	0.136000152054	0.144491111921	0.139880802411
