 	ho	finito	di	scrivere	</S>
a38	0.14044804	0.21663016385	0.0387152973315	0.59332201	0.0108844872
a31	0.43621403	0.0887166305167	0.0129109520458	0.456941588333	0.005216771172
a15	0.728311443333	0.0926522968389	0.00433838300627	0.169716965444	0.00498086236267
a18	0.593588971111	0.097269680613	0.00172682124542	0.252306706148	0.0551078047876
a31	0.34645210037	0.071975280871	0.00195822814847	0.501092185383	0.0785221982625
a37	0.222775653457	0.0629165536237	0.0265700524828	0.523720331794	0.164017406088
a31	0.319075151152	0.0594153322079	0.105753822161	0.320620107265	0.195135604029
a0	0.371777610384	0.0760485740693	0.31604385072	0.138021820755	0.0981081510097
a31	0.314492880128	0.0996839046898	0.37847880024	0.124265631918	0.0830787780032
a18	0.295827476709	0.110506364897	0.34398679008	0.139401280639	0.110278092668
a31	0.261282158903	0.129531728299	0.326818206693	0.140915753546	0.141452174223
a39	0.256230069634	0.158673452766	0.251999198898	0.171692134515	0.161405161408
a20	0.217605476545	0.181029124255	0.238601416299	0.181093434838	0.181670570469
a31	0.233954922182	0.185452814752	0.209313548766	0.186274318279	0.185004420156
a8	0.239444750727	0.186605234917	0.199927032922	0.18777099276	0.186251993385
a20	0.212386503576	0.194336158306	0.205009247641	0.19411552092	0.194152557795
a31	0.233973721192	0.190342936102	0.19503835588	0.19073738364	0.189907585932
</S>	0.262017835596	0.183828988051	0.18606937794	0.18488361182	0.183200177966
