 	io	non	ho	niente	da	mangiare	</S>
a8	0.00893909855	0.0020167279	0.001009249126	0.98365578	0.00244885777865	0.00108971652	0.000840596495
a31	0.00377544458333	0.00106514078867	0.000341037193433	0.993317993333	0.000817545027583	0.000390019243	0.00029285662
a8	0.0162212952278	0.00429925111822	0.000757522731911	0.977865807778	0.000280255218128	0.000326505984	0.000249380681667
a20	0.277611930076	0.0469808133727	0.00535184294397	0.661338252593	0.000140107776043	0.000582031541333	0.00799503661056
a31	0.661443826692	0.0610035861242	0.00627284676799	0.260196090864	0.000167513045348	0.000484494493778	0.0104317140635
a14	0.540669181897	0.0604030337081	0.00234759495933	0.390884480288	0.000152832639116	0.000355727777926	0.00518724154783
a31	0.390389923632	0.0654907645694	0.00154250253644	0.537586983429	0.000950981027039	0.000555541705975	0.00348338716928
a13	0.341229413211	0.0406938278565	0.00120304077881	0.613390534476	0.00125675062568	0.000581180448658	0.00164530124309
a37	0.129559288737	0.0355626189522	0.00081840832627	0.831308394825	0.00058588169856	0.000607039082886	0.00155835548103
a10	0.0601991519123	0.0538486996507	0.00189497034209	0.880343081608	0.000876981672853	0.000943914960962	0.00189318002701
a20	0.0452336533041	0.16243036655	0.0181210672474	0.761741160536	0.00436913235762	0.00481357275365	0.00329105347567
a7	0.036922446768	0.202259975517	0.0306486190825	0.659557953512	0.0332404324525	0.0237369035845	0.0136336639586
a18	0.0229534669227	0.139356125172	0.0244809163608	0.701457584504	0.0524101558175	0.0360549845282	0.0232867503195
a44	0.0130637537076	0.116601011724	0.0173999904536	0.756123241501	0.0399956729392	0.0312333008427	0.0255830071065
</S>	0.0101610164538	0.105823040862	0.0138765027268	0.779129590751	0.0342079154696	0.0293808644213	0.0274210380532
