 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.107082451	0.017038140335	0.0600426695	0.0302173635	0.13808483	0.2030653785	0.444469145
a0	0.180565601	0.00572629942727	0.0691637888333	0.0239940880667	0.0560734143333	0.0984056251667	0.566071191667
a31	0.322390670333	0.00328752343469	0.0467821772778	0.0127765455889	0.0903843757778	0.137602988389	0.386775757222
a13	0.369543243444	0.0025766511549	0.111576931093	0.00922778886297	0.106506687926	0.147123072796	0.253445645741
a31	0.427998481148	0.000975120136633	0.138583530364	0.00494848233432	0.048066600642	0.0773785542653	0.30204923858
a8	0.369398113716	0.00121683342054	0.0782635934547	0.0152130874914	0.0298097368807	0.0647832647551	0.441315389527
a31	0.215889914572	0.00134767484018	0.145341071152	0.0193811830305	0.0369482479602	0.0672177349184	0.513874173176
a13	0.163717961524	0.00585651621339	0.265207123717	0.0103530105435	0.0307103863201	0.0665594163061	0.457595557725
a31	0.130963421175	0.0076222201178	0.268281197906	0.00985150284783	0.0285038927734	0.121073400102	0.433704359242
a17	0.0741504350583	0.0139960660859	0.318002199302	0.00980928828261	0.0289925639245	0.158516980034	0.396532479747
a31	0.0563510056861	0.017774759362	0.394125473101	0.0209792567609	0.0192524189748	0.132372963345	0.359144133249
a13	0.0476743162287	0.022724071454	0.390815041034	0.028613353587	0.0190913623249	0.158997477782	0.332084421083
a31	0.0577353950762	0.0286312194847	0.482890710345	0.028424794529	0.0173640001083	0.139061035927	0.245892877028
a28	0.0652391923587	0.0395253178282	0.507313490115	0.0339444945097	0.0193453087028	0.131781965309	0.202850229009
a10	0.0485078784529	0.0902167859427	0.438202040038	0.0753760738366	0.0346592622343	0.14051478177	0.17252316967
a31	0.0810484618176	0.127672591981	0.441209556679	0.0980725679455	0.0409518254114	0.10839276059	0.10265224089
a30	0.103774005606	0.134948617327	0.44718959556	0.0840327326485	0.0468127851371	0.10383234353	0.07940992463
a31	0.114855016869	0.134252951109	0.407552741853	0.0890656695495	0.064125190379	0.10769932451	0.0824490815433
a20	0.12648937229	0.13327068237	0.348931930618	0.0972926835165	0.0804035184597	0.122528534837	0.0910832605144
a28	0.10692952743	0.14207751079	0.349170950206	0.105533792839	0.0880749511532	0.115746988279	0.0924662835048
a31	0.10842350581	0.142586593597	0.355094440069	0.104709310946	0.0869427837177	0.111865249426	0.0903781278349
a35	0.121859488603	0.139631064532	0.293617303356	0.111019636982	0.0993239679059	0.130271066475	0.104277479278
a31	0.140546919534	0.139381224844	0.214421557785	0.124717308994	0.119065609302	0.138737768825	0.123129623093
a46	0.146659516511	0.139961914948	0.185881249262	0.130579362998	0.126915646434	0.140429856275	0.129572447698
a31	0.148770108837	0.140231334983	0.174796546421	0.133078540999	0.130178288811	0.140875245425	0.132069895899
a10	0.147140449612	0.141428884994	0.183293545474	0.132887247	0.128879024604	0.136683591808	0.1296872373
a8	0.136843036537	0.142812734998	0.189760525158	0.132928965667	0.128561743201	0.139533840603	0.129559157767
a31	0.146524222179	0.140590711666	0.164402851719	0.135135071889	0.1333372144	0.144489430201	0.135520519256
</S>	0.155149586089	0.139715120833	0.15427292086	0.136013185945	0.1349489222	0.1429065901	0.136993709628
