 	è	pericoloso	di	nuotare	di	notte	</S>
a37	0.628726035	0.3054415167	0.0002790111625	0.001146	0.000800193899	0.01114643585	0.052460811
a31	0.539722611667	0.361328315567	0.0359693906208	0.00102173482333	0.000281009636333	0.00901621568333	0.052660751
a7	0.473554717222	0.275229961856	0.0542956555403	0.00962609346444	0.000370864932778	0.0155080223944	0.171414751
a31	0.239032445741	0.506648620619	0.0247554530734	0.0122805387048	0.000401155079859	0.0131660756915	0.203715802
a20	0.0929251198137	0.812054840206	0.00863034048447	0.0041758668616	0.000302150078886	0.00587217645717	0.0760395743333
a2	0.0317628149712	0.919976246735	0.00402827986149	0.00182667906387	0.00198521975963	0.00409115865239	0.0363296707778
a41	0.0124189798571	0.951354182245	0.00447609808716	0.00138487998796	0.00390335541988	0.00306504598413	0.0233975732593
a20	0.012627163019	0.918653727415	0.0187093513624	0.00392195526265	0.0103400429733	0.0109276985947	0.0248201600864
a46	0.0283053563397	0.804987675805	0.0410185124541	0.0120169610876	0.0350718123244	0.0333321115316	0.0452675866955
a31	0.0639366921132	0.636559458602	0.0455162441514	0.0275149286959	0.0683611994415	0.0854866221772	0.0726248388985
a11	0.0767027690377	0.481557469534	0.0708394013838	0.0411042278986	0.0757816854805	0.134271240726	0.119743202966
a35	0.0684816846792	0.357065706511	0.0905205204613	0.0501321916329	0.0810431274935	0.170830976909	0.181925810989
a31	0.11386620156	0.266490518837	0.0850203134871	0.0716750878776	0.106176839165	0.178051892303	0.178719158663
a11	0.141100788853	0.236179769612	0.103717104496	0.0958524376259	0.115830336388	0.154488714101	0.152830851221
a28	0.126477704618	0.231284043204	0.124550511499	0.110975392542	0.117006358796	0.141947891367	0.147758120407
a20	0.127887488206	0.240667574401	0.133700077166	0.120537330847	0.117235512932	0.129485093789	0.130486940136
a10	0.127233878069	0.261540538134	0.135294149055	0.121079990282	0.113824464311	0.121153034596	0.119873950045
a31	0.136884941356	0.234859979378	0.135480253018	0.124771466761	0.121292558104	0.124451751532	0.122259056682
</S>	0.148677070678	0.197064649689	0.136176921509	0.130482163381	0.128245134052	0.130787840766	0.128566243341
